id;name;text;time;likes;reply;CleanedText
UC5d64ifumIuM8JWGj-7KwKg;@MrPiperian;"Flipping burgers is not a &#39;trade&#39;. Trades are HVAC, Car Mechanic (extremely technical btw) Plumbers, etc.  You said the word &#39;trades&#39; while showing a pic of a robot flipping burgers. Why?";2024-04-09T03:11:53Z;34;;Flipping burgers is not a trade. Trades are HVAC, Car Mechanic extremely technical by the way Plumbers, etc. You said the word trades while showing a pic of a robot flipping burgers. Why?
UCWjZ9rcA2OudvGF6583oWAA;@gilpalmafernandes;"These are the jobs which will be in high demand in this new age:<br><br>- AI will need some kind of quality control (removing it is very dangerous, but some people may try). I do expect that there are going to be some upcoming AI jobs in the area of quality control, i.e. someone who monitors the output of AI models, agents, robots.<br>- The AI developer jobs will be there, but they require very specific and advanced qualifications, like e.g. machine learning, deep learning, robotics and data experts who work on the datasets for training these models.<br>- When robots start to be commercialized, there might be potential problems with mechanics, so there might be some jobs there too. Some people who fix mechanical faults.<br>- Specialized firms who can create agents for private enterprise systems. Some data is not public and intelligent interfaces (agents) which allow different forms of interaction with this data will be in demand. This is something like an AI integrator.<br>- AI ethics experts which will create ethical norms and oversee their implementation in AI systems.<br><br>Any more ideas?<br><br>PS: by the way: great video";2024-04-08T16:17:49Z;29;;These are the jobs which will be in high demand in this new age AI will need some kind of quality control removing it is very dangerous, but some people may try. I do expect that there are going to be some upcoming AI jobs in the area of quality control, i.e. someone who monitors the output of AI models, agents, robots. The AI developer jobs will be there, but they require very specific and advanced qualifications, like e.g. machine learning, deep learning, robotics and data experts who work on the datasets for training these models. When robots start to be commercialized, there might be potential problems with mechanics, There might be some jobs there too. Some people who fix mechanical faults. Specialized firms who can create agents for private enterprise systems. Some data is not public and intelligent interfaces agents which allow different forms of interaction with this data will be in demand. This is something like an AI integrator. AI ethics experts which will create ethical norms and oversee their implementation in AI systems. Any more ideas? PS by the way great video
UCwNe9xXVGtU3k4ohXkQxN4Q;@Johngabriel101;"and humans with AI will be more efficient than never, so less and less humans will be needed. Making the job market more competitive by the day. Basically the &quot;you need need experience to get a job, how do I get experience without a job?&quot; will get way worst.";2024-04-08T14:27:28Z;27;UCeMAV8l5hKxTasZqznMe1SA;And humans with AI will be more efficient than never, Less and fewer humans will be needed. Making the job market more competitive by the day. Basically the need to need experience to get a job, how do I get experience without a job? Will get way worst.
UCipciLSQCoBbgK4DBT9jnYw;@adamdouglas9888;"I&#39;m so happy I made productive decisions about my finances that changed my life forever,hoping to retire next year.. Investment should always be on any creative man&#39;s heart for success in life";2024-04-09T17:14:22Z;25;;I m. Happy I made productive decisions about my finances that changed my life forever, hoping to retire next year. Investment should always be on any creative man.heart for success in life
UCzQwETqFXRJKymp3zpgw36g;@RobertFletcherOBE;"I don&#39;t think business owners are really taking the long view here, If they can replace their staff with robots or generative AI, that means their entire business is replaceable. Value is driven by scarcity and demand. If you don&#39;t need skilled workers then anyone with the capital can do what you do and your business value plummets. <br><br>Lets also not forget the costs of running complex neural networks,  as AI becomes more complex the models become larger, and the hardware required to run them becomes more and more complex.<br><br>I think we need to wait a bit and see what part of the Sigmoid curve were currently on. I think the future is extremely uncertain at the moment but not without hope.";2024-04-10T15:30:17Z;24;;I don't think business owners are really taking the long view here, If they can replace their staff with robots or generative AI, that means their entire business is replaceable. Value is driven by scarcity and demand. If you don't need skilled workers then anyone with the capital can do what you do and your business value plummets. Let us also not forget the costs of running complex neural networks, as AI becomes more complex the models become larger, and the hardware required to run them becomes more and more complex. I think we need to wait a bit and see what part of the Sigmoid curve were currently on. I think the future is extremely uncertain at the moment but not without hope.
UC4xRxzTeZfTKvDc7qwEYe-Q;@debasishraychawdhuri;Makes a video about how AI will replace developers ... shows an ad on how to be a software developer.;2024-04-09T12:37:03Z;24;;Makes a video about how AI will replace developers ... shows an ad on how to be a software developer.
UCj6P30_o3bhiEShmdTjqrSw;@curtisbrockman2682;"The better question is &quot;should I do anything?&quot;<br>Governments are going to need to adapt social and economic policies as an ever increasing size of human labor is displaced or rendered irrelevant. The expectation that we, as humans, should evolve and change vocations or skill sets at the pace of AI changes is insane. The pace of technology progressing will get faster than we as humans can change.";2024-04-10T16:27:00Z;18;;The better question is should I do anything? Governments are going to need to adapt social and economic policies as an ever-increasing size of human labor is displaced or rendered irrelevant. The expectation that we, as humans, should evolve and change vocations or skill sets at the pace of AI changes is insane. The pace of technology progressing will get faster than we as humans can change.
UC3eOv7ru5U-C1YcSa-uyN2g;@lennardvirajjayasekara2484;We need to serious about UBI Universal Basic Income;2024-04-08T15:31:32Z;16;;We need to serious about FBI Universal Basic Income
UCXyG3FaGd3XL0_rctxvwCxw;@blindshellvideos;sure go for it. AI wont replace shit for now. The moment AI can replace developers who build any sort of front or backend, all other jobs would have been replaced first. Stop buying into those fearmongering content creators like this.;2024-04-08T13:04:43Z;16;UCvSKXnjsZjBFeqc0eCAocOw;Sure go for it. AI will not replace shit for now. The moment AI can replace developers who build any sort of front or backend, all other jobs would have been replaced first. Stop buying into those fearmongering content creators like this.
UCmFUGK7aGHRFoe9cqEcQNZg;@anakinskywalker4949;"There is a factor that this type of videos never discusses: scale.<br><br>If you don&#39;t discuss scale, then this video is irrelevant. There are many such videos on YouTube  and they never discuss scale.<br><br>Assuming that you have a &quot;virtual improved human&quot; in the form of an AI that you can install on robots, If you want  to replace, say 5 billions humans with robots, you need to run your numbers for at least 2 things: <br>1) Raw materials necessary to manufacture such an astronomic number of robots<br>2) energy resources to power all of it<br><br>Let&#39;s just stop there. For example, In terms of energy supply, right now many countries are going to remove the ban on ICE cars because there is not enough electricity  to run their entire countries on electric cars. They will have to build a substantial number of nuclear reactors which will take decades because the speed of construction is slow and they will have to train a large manpower! <br><br>And by the way, up to now, we still don&#39;t have an AI car that can be thrown on a random road where it wasn&#39;t trained and perform fine all alone. There&#39;s a lot of development to be accomplished to have the human like AI inside your computer. A lot more work than a lot of hype youtubers seem to think.<br><br>Now, do I think AI will reach and even outperform humans? I strongly think yes. The time frame? I don&#39;t know. But I am sure that the LLM systems (GPT, mistral, Devin AI, etc...) are not going to make it. In fact, I&#39;m pretty sure that the final solution will not look like GPT systems. Why? Because a human doesn&#39;t need 10.000 pictures of cats to properly identify a cat. These systems are not even close. They will have to make other types of breakthroughs!!! The problem with breakthroughs is that they are random, they can pop tomorrow, in 30 years or never...";2024-04-10T02:30:01Z;13;UCTYpD2cWwehu8dd7V9lINqw;There is a factor that this type of videos never discusses scale. If you don't discuss scale, then this video is irrelevant. There are many such videos on YouTube and they never discuss scale. Assuming that you have a virtual improved human in the form of an AI that you can install on robots, If you want to replace, say 5 billions humans with robots, you need to run your numbers for at least 2 things 1 Raw materials necessary to manufacture such an astronomic number of robots 2 energy resources to power all of it Let .just stop there. For example, In terms of energy supply, right now many countries are going to remove the ban on ICE cars because there is not enough electricity to run their entire countries on electric cars. They will have to build a substantial number of nuclear reactors which will take decades because the speed of construction is slow, and they will have to train a large manpower! And by the way, up to now, we still don't have an AI car that can be thrown on a random road where it wasn't trained and perform fine all alone. There.a lot of development to be accomplished to have the human like AI inside your computer. A lot more work than a lot of hype YouTubers seem to think. Now, do I think AI will reach and even outperform humans? I strongly think yes. The time frame? I don't know. But I am sure that the LLM systems GPT, mistral, Devin AI, etc... are not going to make it. In fact, I'm pretty sure that the final solution will not look like GPT systems. Why? Because a human doesn't need 10,000 pictures of cats to properly identify a cat. These systems are not even close. They will have to make other types of breakthroughs!!! The problem with breakthroughs is that they are random, they can pop tomorrow, in 30 years or never...
UC-B-zid08oDWue8PX4kk5NQ;@jeremiasteliasperez4507;We desperately need to talk about 4-day weeks and UBI. Even the best of us who manage to keep our jobs are going to be indirectly affected by this mess;2024-04-08T22:57:49Z;13;UCMtoeosIGshH4XF2Ua370_w;We desperately need to talk about 4-day weeks and FBI. Even the best of us who manage to keep our jobs are going to be indirectly affected by this mess
UC-cIMyYGPKWyCRa7c1LBtuQ;@iheuzio;"Jobs don&#39;t matter, just do what makes you happy. We&#39;re nearing the end of humans working, causing a shift in workloads towards technologies taking over. Same thing happened during the industrial revolution and people thought there would be nothing to do, yet there still is much to be done.";2024-04-10T04:30:45Z;10;;Jobs don't matter, just do what makes you happy. We're nearing the end of humans working, causing a shift in workloads towards technologies taking over. Same thing happened during the industrial revolution and people thought there would be nothing to do, yet there still is much to be done.
UC3O1eS1AZgEHH_za8oiW0uA;@AP-te6mk;"Great video. It&#39;s interesting how often CEOs will drop the line &quot;AI won&#39;t replace people, it will instead complete the drudgery and free up humans to pursue that which they desire!&quot; as if the result will realistically be anything other than people scrambling for new streams of income. <br><br>Additionally, anyone saying &quot;lol, get a blue collar job!&quot; has probably never worked one themselves. The glass ceiling is very low in that line of work unless you own the business. The owner and managers will make 100k+, and do their damnedest to ensure you only make $26 dollars an hour and work 60 hours a week. Been there, done that, got the t-shirt. It isn&#39;t a sustainable lifestyle into old age.";2024-04-10T00:52:22Z;9;;Great video. It.interesting how often CEOs will drop the line AI won't replace people, it will instead complete the drudgery and free up humans to pursue that which they desire! As if the result will realistically be anything other than people scrambling for new streams of income. Additionally, anyone saying laugh out loud, get a blue collar job! Has probably never worked one themselves. The glass ceiling is very low in that line of work unless you own the business. The owner and managers will make 100k, and do their damnedest to ensure you only make 26 dollars an hour and work 60 hours a week. Been there, done that, got the t shirt. It isn't a sustainable lifestyle into old age.
UC536QzcHo6f12mztBLWs7qQ;@stzi7691;Having a decent job as a Software Developer and Engineer will occupy you so much that the topic of having side hustles is simply unpractical to impossible. Multiple streams of income is only for the rich that already have them (do they need a job?) or for the happy few out of 10,000 that land a good idea or strive maybe, and it is a BIG MAYBE, on youtube. So these are not very practial or reliable possibilities. The only way for most of us academics is what we can do best already: learn and upskill. And on that the race with AI will continue.;2024-04-08T16:40:03Z;9;;Having a decent job as a Software Developer and Engineer will occupy you. Much that the topic of having side hustles is simply unpractical to impossible. Multiple streams of income is only for the rich that already have them do they need a job? Or for the happy few out of 10,000 that land a good idea or strive maybe, and it is a BIG MAYBE, on YouTube. So these are not very practical or reliable possibilities. The only way for most of us academics is what we can do best already learn and upskill. And on that the race with AI will continue.
UCF3wIv80_aIlkBlWSkyusew;@jamesballard6564;Graphic design is already starting to be assisted by AI. She may want to reconsider.;2024-04-12T06:05:54Z;8;UCyh8Zl5N7HGYb2Ln_71lMuA;Graphic design is already starting to be assisted by AI. She may want to reconsider.
UC754P7x2vmYMd7UIOaWKx2g;@scpresearcherssite1054;I am scared of interest rates,inflation than AI;2024-04-08T18:14:15Z;8;;I am scared of interest rates, inflation than AI
UCbABrTfXsVWD-fdWNhn3ppA;@Kneephry;"I think the last things to go to AI will be anything involving physical tasks like surgeons, plumbers or electricians. It&#39;s not that robotics won&#39;t be able to do those tasks but it will be much, much longer before their competency will be accepted as sufficient to be done without human intervention or oversight.";2024-04-09T15:43:04Z;7;;I think the last things to go to AI will be anything involving physical tasks like surgeons, plumbers or electricians. It .not that robotics won't be able to do those tasks, but it will be much, much longer before their competency will be accepted as sufficient to be done without human intervention or oversight.
UCEcfrr2AeQ1lsKICT5hIt2A;@adelatorremothelet;Bureaucratic jobs: grab a job that laws require to have a human to be performed.;2024-04-08T19:37:01Z;7;;Bureaucratic jobs grab a job that laws require to have a human to be performed.
UCcEvGxrJhU1MnjPX9FAKhYQ;@Rod22Hot;If no one is working. No taxes or spending;2024-04-12T14:50:59Z;6;;If no one is working. No taxes or spending
UCFt3UaGqGQ_n8sCvkp-xzeQ;@bruhmoment3731;"AI won&#39;t replace developers but front end developers who are good at using AI will definitely replace devs (including very smart developers) who suck at using AI. No matter what career you choose, get good at writing prompts.";2024-04-08T13:23:52Z;6;UCvSKXnjsZjBFeqc0eCAocOw;AI won't replace developers but front end developers who are good at using AI will definitely replace devs including very smart developers who suck at using AI. No matter what career you choose, get good at writing prompts.
UCBiY0QMVN7mTIBBk8OhFmZQ;@wholesometime6590;"&quot;AI&#39;s gonna take your job so pay for my class&quot;";2024-04-12T17:40:55Z;5;;AI.going to take your job. Pay for my class
UC2NOMVSBsK2Rj0aVTzoooLA;@hiratiomasterson4009;I do consulting on operational excellence in retail and SCM sectors: the AI impact will be massive but it will not happen all at once and it will impact different roles in different ways. Many roles will be eliminated entirely, others will see partnerships with AI and increased productivity, a handful of new roles will be created and many roles will transform in scope and focus<br> <br>What is very much on the cards - and having a lot of VC thrown at it now - is natural language programming, where business process owners can describe directly what they need and an AI can comprehend that, write the code, test and deploy. Keep watching developments in that area: the meaning of programming itself will change, moving from hard coding to description of the actual process and desired outcome.;2024-04-08T22:24:06Z;5;;I do consulting on operational excellence in retail and SCM sectors the AI impact will be massive, but it will not happen all at once, and it will impact different roles in different ways. Many roles will be eliminated entirely, others will see partnerships with AI and increased productivity, a handful of new roles will be created, and many roles will transform in scope and focus What is very much on the cards and having a lot of VC thrown at it now is natural language programming, where business process owners can describe directly what they need, and an AI can comprehend that, write the code, test and deploy. Keep watching developments in that area the meaning of programming it itself will change, moving from hard coding to description of the actual process and desired outcome.
UC9TMB82f5wY4QgWv_EGy5sQ;@robinsondelys5887;"It will create some job but not enough to fullfill all of the loss, plus you forgot to mention most of the jobs will compete with cheap worker with ai so that mean a cut in the salary for most of the peoples ! Because AI is a very accessible tool that requires very few skills to use in most cases (except for those who develop it). In short, fewer jobs, low wages and a widening gap between social classes, like every &quot;technological revolution in the past&quot;, as most tech people like to say.<br>I&#39;m finding it hard to be optimistic about this tech...";2024-04-09T14:56:48Z;5;UCWjZ9rcA2OudvGF6583oWAA;It will create some job but not enough to fulfill all the loss, plus you forgot to mention most of the jobs will compete with cheap worker with artificial intelligence. That mean a cut in the salary for most of the peoples ! Because AI is a very accessible tool that requires very few skills to use in most cases except for those who develop it. In short, fewer jobs, low wages and a widening gap between social classes, like every technological revolution in the past, as most tech people like to say. I'm finding it hard to be optimistic about this tech...
UCLxbuUZkVc-JRFHDb6voqfA;@wonderfulmedia1755;"Game design or Real-time virtual production artist(there&#39;s more future in this as movies are possibly going to use less actors).";2024-04-12T07:05:26Z;4;UCyh8Zl5N7HGYb2Ln_71lMuA;Game design or Real time virtual production artist there .more future in this as movies are possibly going to use less actors.
UC7EKp8eRAx_ghejw4-0WeTQ;@blackhorseteck8381;Begin with Python and math, I am already giving algorithmic courses and coding classes to my 12 yrs old son.;2024-04-08T23:49:48Z;4;;Begin with Python and math, I am already giving algorithmic courses and coding classes to my 12 years old son.
UC0X8xPBYgXaoItlDBT4THOg;@Nanohamage;"wdym? main purpose of A.I is to communicate with humans in natural language and it&#39;s getting better at it every day";2024-04-11T15:55:35Z;4;UCvF3IOvkkWQgUxn36qNqOQg;Wdym? Main purpose of A.I. am to communicate with humans in natural language and it.getting better at it every day
UCC38ha3mDFtDvETmq1Wd65w;@Mrbridge11;Course careers sponsored a video about ai taking tech jobs...;2024-04-08T17:51:19Z;4;;Course careers sponsored a video about artificial intelligence taking tech jobs...
UCbGa2x_xd16_MEeHZymwKqA;@Saberking875;If you look at just tech jobs you are far more likely to lose it to India or the Phillipines, I am Indian, born in the US thinking about moving back for this reason alone, since our idiotic govt has never cared to stop outsourcing.;2024-04-08T16:44:12Z;4;;If you look at just tech jobs you are far more likely to lose it to India or the Philippines, I am Indian, born in the US thinking about moving back for this reason alone, since our idiotic govt has never cared to stop outsourcing.
UCAzuRpdOyDM1-Alokii0OWg;@jayasuriyaj3470;"imagine in terminator movie, the man from future is telling &quot;don&#39;t worry calculator didn&#39;t kill humans&quot; so ai wont. That is exactly how it looks when people say &quot;ai wont replace jobs just like how calculators didn&#39;t replace mathematicains&quot; .";2024-04-08T16:23:51Z;4;;Imagine in terminator movie, the man from future is telling don't worry calculator didn't kill humans. Artificial intelligence won't. That is exactly how it looks when people say artificial intelligence will not replace jobs just like how calculators didn't replace mathematicians.
UC3373dP2yysB_o_s5nP5XfQ;@vips078;You were making good videos but now you started with this BS, maybe wanting to join the hype train. Unsubscribed<br>Biggest skill for ahort term, unfollow any news related to AI for atleast a year, this is becoming more and more toxic. Let the hype die down. Protect your sanity and mind.;2024-04-08T15:52:30Z;4;;You were making good videos, but now you started with this bull shit, maybe wanting to join the hype train. Unsubscribed Biggest skill for short term, unfollow any news related to AI for at least a year, this is becoming more and more toxic. Let the hype die down. Protect your sanity and mind.
UCBQyrb_5HWiGO8nlLld9-Gg;@-handala-;Absolutely love your insight. Always on the money. Thank you!;2024-04-08T13:25:03Z;4;;Absolutely love your insight. Always on the money. Thank you!
UCb0rhWDRPXX0gzq3syvGTnw;@bradydyson65;meta;2024-04-08T16:26:10Z;4;UCdAD49xvd3acMKWp3DfbT_w;meta
UCQiFJU8H7t5Y_Dm5NE7kXqA;@xalspaero;ironic for this video to contain an ad section for career training;2024-04-13T17:22:34Z;3;;Ironic for this video to contain an ad section for career training
UCLaglDx0NDjMeaPulT5WUFA;@Uncanny_Silence;then who will buy their stuff when people are unemployed?;2024-04-10T04:55:33Z;3;;Then who will buy their stuff when people are unemployed?
UCgZx2rDyFvVz_PRFR3x2PFA;@craigasketch;Capitalism is over.;2024-04-10T01:53:31Z;3;;Capitalism is over.
UC8ILAiZgN8Sv89edvqo0Vag;@dogma7911;I think the creativity of the arts and a business degree is a path to a solid future.;2024-04-12T10:18:23Z;3;UCyh8Zl5N7HGYb2Ln_71lMuA;I think the creativity of the arts and a business degree is a path to a solid future.
UCXL8TXCy9U7VwADUZBNn8RQ;@user81069;until the rate of change surpasses the ability of anyone to adapt;2024-04-08T23:00:40Z;3;UCrXVc8ZNh63sP9ruMdl6uQw;Until the rate of change surpasses the ability of anyone to adapt
UCTHeq3uz758zq72nRTOkYIg;@chrisbtr7657;"So the sponsored post is a company selling a course to become a software developer. They may want to change that up to farming potatoes or something, i don&#39;t know. But between the teaching abilities of LLM (free) and recent developments like devin the AI software engineer, it may be wise to steer clear of that industry. but... people will still want their French Fries. just saying.";2024-04-08T21:12:22Z;3;;So the sponsored post is a company selling a course to become a software developer. They may want to change that up to farming potatoes or something, I don't know. But between the teaching abilities of LLM free and recent developments like Devin the AI software engineer, it may be wise to steer clear of that industry. But... people will still want their French Fries. Just saying.
UCNDdIW9zTO2AKixymhe2Bvg;@captain_crunk;"Perhaps I don&#39;t understand the nuances between internal and external locus of control or how that concept applies to this situation. In order to answer her better question of how do I make myself less vulnerable to AI, by definition, literally means finding forms of income that minimizes competition with AI. An individual has no control over which jobs AI can or cannot do, so it&#39;s irrelevant what they think about it. Higher paying jobs usually require some sort of formal education or training, which takes time (unless you&#39;re a genius a basic college degree takes 4 years), it&#39;s really important to know which direction to go before potentially wasting a bunch of time and money. To me, her take is maybe a bit naive or overly simplistic by reducing the psychology down to a locus of control problem. I think she&#39;s genuinely trying to help people cope with an ever changing job market, but I wonder if this is a good way of going about it.";2024-04-08T19:50:17Z;3;;Perhaps I don't understand the nuances between internal and external locus of control or how that concept applies to this situation. In order to answer her better question of how do I make myself less vulnerable to AI, by definition, literally means finding forms of income that minimizes competition with AI. An individual has no control over which jobs AI can or can not do, It.irrelevant what they think about it. Higher paying jobs usually require some sort of formal education or training, which takes time unless you're a genius a basic college degree takes 4 years, it.really important to know which direction to go before potentially wasting a bunch of time and money. To me, her take is maybe a bit naive or overly simplistic by reducing the psychology down to a locus of control problem. I think she.genuinely trying to help people cope with an ever-changing job market, but I wonder if this is a good way of going about it.
UCMeEgBgGv_3p73IvKgS1BhA;@TheLearner048;Me even after having lots of skills including prompt engineering too, struggling to get a job of $200/months.;2024-04-08T17:06:13Z;3;;Me even after having lots of skills including prompt engineering too, struggling to get a job of 200 months.
UCxQudfJfd2QtzwheN5a5ndQ;@KyaneOficial;Best job you could have for the future is AI creator and keeper, with the surge of robots and AI, everyone would need to use them for something and give them maintenance, so it would be similar to a beast tamer where the beast do everything for you.;2024-04-08T15:56:56Z;3;;Best job you could have for the future is AI creator and keeper, with the surge of robots and AI, everyone would need to use them for something and give them maintenance, It would be similar to a beast tamer where the beast do everything for you.
UCdDpl63pJs1u-I3RDjUKKjw;@experimentalcyborg;@@dogma7911 Tax the productive output of automation so a solid percentage of all automated production will be distributed among the population.;2024-04-09T20:11:37Z;3;UC3eOv7ru5U-C1YcSa-uyN2g;Tax the productive output of automation. A solid percentage of all automated production will be distributed among the population.
UC8WWKju6TvkrGplazuKsPfw;@tuzzogetti;"@@bruhmoment3731 This is the truth, thinking AI is &quot;someone&quot; rather than an instrument, a mean made to produce is wrong. Predictive algorithms are a tool, not someone who can replace you.";2024-04-08T13:27:02Z;3;UCvSKXnjsZjBFeqc0eCAocOw;This is the truth, thinking AI is someone rather than an instrument, a mean made to produce is wrong. Predictive algorithms are a tool, not someone who can replace you.
UCb55FSsLAYnWRNLwQ2yP2Bg;@jasonchambers6787;"I work in mining. We were just recently notified that the goal is to make the mine autonomous in the next two or three years. Some heavy equipment operators think it&#39;s bullsh*t and impossible. The reality is, even if they struggle to make the equipment autonomous, eventually the big players in AI will have AGI which will be more than powerful enough and just lease out access to corporations in pretty much the same way Amazon and Google lease servers. Or they can literally replace us with actual android operators. No jobs are safe. Thats just it. Anything a human can do for money, a robot can do 24 hours a day 7 days a week without rest and without pay. <br><br>Let&#39;s consider the role of horses in our history. Before the invention of cars, trucks, tractors and trains, we used horses for pretty much everything. After the industrial revolution, we really only used them for sports and entertainment and very specific niche jobs like riot control and cattle ranching. So, I don&#39;t know, maybe we will have some need for paying humans for entertainment and sports? <br><br>What is scary about this is the speed of the transition. People are going to be left with no income and huge debt to pay. Starting businesses will be pointless because you can&#39;t compete with AI. <br><br>I think this will lead to Universal Basic Income and debt forgiveness/relief and in exchange we will literally give our central banks everything we own. Of course the UBI will be tied to a Central Bank Digital Currency. So our means of survival in society will be controlled by government/banks (same thing really) and this is how we end up with &quot;you will own nothing and you will eat zeee bugs&quot; or whatever the World Economic Forum said, lol. <br><br>To go Darker. Are the 99% of us going to end up like our horses did? It&#39;s interesting to consider the state of the world right now... nearly on the brink of WW3... when the 1% are on the brink of no longer needing so many people around to work for them. Hmm. Fingers crossed that Im just an internet nut job. Really though, without people, there is nothing for the system to sell its wares to. SO I guess we will just get to live in pods and spend our free money on &quot;subscription service everything&quot; and hope to get a little more UBI cheese for being good little rodents.";2024-04-18T01:20:56Z;2;;I work in mining. We were just recently notified that the goal is to make the mine autonomous in the next two or three years. Some heavy equipment operators think it.bulls t and impossible. The reality is, even if they struggle to make the equipment autonomous, eventually the big players in AI will have AGI which will be more than powerful enough and just lease out access to corporations in pretty much the way Amazon and Google lease servers. Or they can literally replace us with actual android operators. No jobs are safe. That is just it. Anything a human can do for money, a robot can do 24 hours a day 7 days a week without rest and without pay. Let.consider the role of horses in our history. Before the invention of cars, trucks, tractors and trains, we used horses for pretty much everything. After the industrial revolution, we really only used them for sports and entertainment and very specific niche jobs like riot control and cattle ranching. So, I don't know, maybe we will have some need for paying humans for entertainment and sports? What is scary about this is the speed of the transition. People are going to be left with no income and huge debt to pay. Starting businesses will be pointless because you can't compete with AI. I think this will lead to Universal Basic Income and debt forgiveness relief and in exchange we will literally give our central banks everything we own. Of course the FBI will be tied to a Central Bank Digital Currency. So our means of survival in society will be controlled by government banks our thing really and this is how we end up with you will own nothing, and you will eat IEEE bugs or whatever the World Economic Forum said, laugh out loud. To go Darker. Are the 99 of us going to end up like our horses did? It.interesting to consider the state of the world right now... nearly on the brink of WW3... when the 1 are on the brink of no longer needing. Many people around to work for them. Hmm. Fingers crossed that I am just an internet nut job. Really though, without people, there is nothing for the system to sell it is wares to. SO I guess we will just get to live in pods and spend our free money on subscription service everything and hope to get a little more FBI cheese for being good little rodents.
