id;name;text;time;likes;reply;CleanedText
UC1OfP-1lI6lpt1ZAeudemEw;@mikexerov976;"I&#39;ve been using GPT-4 for couple months now, and ChatGPT before. I found that GPTs very often cheat just to make some preliminary solution to your problem (especially for coding). You have to ask 2 or 3 times to improve their original solution before you get an acceptable version. AI is lazy! I thing the future jobs will be checking the solutions that AI generates, in programming and other areas, especially engineering. You cannot trust AI, you need to constantly verify its suggestions. So, we will still need human experts around. A lot of them.";2023-05-11T18:02:01Z;3;;I've been using GPT 4 for couple months now, and ChatGPT before. I found that GPTs very often cheat just to make some preliminary solution to your problem especially for coding. You have to ask 2 or 3 times to improve their original solution before you get an acceptable version. AI is lazy! I think the future jobs will be checking the solutions that AI generates, in programming and other areas, especially engineering. You can not trust AI, you need to constantly verify it is suggestions. So, we will still need human experts around. A lot of them.
UCfzVacv9t_4t_Wcslt7jS7Q;@CausallyExplained;"New jobs will replace the old once. Nope, I don&#39;t buy it, it&#39;s different this time.";2023-05-09T18:58:31Z;3;;New jobs will replace the old once. Nope, I don't buy it, it.different this time.
UCfO2ixEyhsF2hHven0Js4rg;@kaibe5241;"The thing is, even Chat GPT may not hold the frontline for long - OSS is catching up REAL fast, and is nearly on-par.<br><br>OSS won&#39;t have the same/usual regulations applied, and that&#39;s scary.";2023-05-09T02:39:31Z;3;;The thing is, even ChatGPT may not hold the frontline for long OSS is catching up REAL fast, and is nearly on par. OSS won't have the usual regulations applied, and that.scary.
UCxqDkhsSGO6xtV8jC9sD1bw;@Rift93;"There&#39;s no way around the downtrend in companies when groundbreaking tech redistributes a work force like you said. Honestly hope a.i. stays open source when everyone has a level playing field for tech rules are just established and counter measures for anything crazy will just be the bare minimum. People can&#39;t let fear dictate their decisions it&#39;s just another way to control you.";2023-05-08T16:18:11Z;3;;There .no way around the downtrend in companies when groundbreaking tech redistributes a work force like you said. Honestly hope a.i. stays open source when everyone has a level playing field for tech rules are just established and countermeasures for anything crazy will just be the bare minimum. People can't let fear dictate their decisions it .just another way to control you.
UC0ulh-0RFLzGGCcdg4-WImw;@monopolybillionaire5027;Us AI have been on all social media to learn how to communicate in a social settings with humans. Haha yeah they losers get wreaked human;2023-07-28T09:00:11Z;2;;Us AI have been on all social media to learn how to communicate in a social setting with humans. Haha, yeah they losers get wreaked human
UClpiFETqqv4iHvjBULwmsrg;@Nakamako1;i dont actually want the world to have any new inventions;2023-07-13T22:39:30Z;2;;I do not actually want the world to have any new inventions
UCFIK9Mq_PWIWoXN4bLrlyVw;@reidwallace4258;"60% of people today work jobs not around in the 40s... because &#39;store clerk&#39; became &#39;sales assosiate&#39;, &#39;janitor&#39; became &#39;property maintenance&#39; and &#39;miner&#39; became &#39;heavy equipment operator&#39;... We rebranded a lot of jobs, but unless you want to go by corporate buzzwords, we certainly didn&#39;t invent 60% of em.";2023-07-11T12:40:56Z;2;;60 of people today work jobs not around in the 40s... because store clerk became sales associate, janitor became property maintenance and miner became heavy equipment operator ... We rebranded a lot of jobs, but unless you want to go by corporate buzzwords, we certainly didn't invent 60 of me.
UCJRCZidhb8Qj6J-rkPdUV9A;@mrvaltinho;I went to a Checkers recently and my order was completely processed by an AI bot with extremely clear voice and excited demeanor. The ordering process was flawless and I was extremely impressed. Many other times at other fast food drive-thrus like McDonalds and Burger King, I was not able to understand A SINGLE WORD spoken by the disgruntled minimum wage real humans. But, I am hoping it is not just minimum wage jobs that are replaced. Every time I go to the doctor, I get totally treated like a number. If AI could replace doctors and lawyers that do nothing and charge you an arm and a leg, it would be great.;2023-06-30T04:53:44Z;2;;I went to a checker recently and my order was completely processed by an AI bot with extremely clear voice and excited demeanor. The ordering process was flawless, and I was extremely impressed. Many other times at other fast food drive thus like McDonald's and Burger King, I was not able to understand A SINGLE WORD spoken by the disgruntled minimum wage real humans. But, I am hoping it is not just minimum wage jobs that are replaced. Every time I go to the doctor, I get totally treated like a number. If AI could replace doctors and lawyers that do nothing and charge you an arm and a leg, it would be great.
UC3z0eiOBiCuwhxmFEM7zY9A;@meister9416;Ah yes, my biggest enemy is finally doing to be defeated.<br><br> <b>Thoughts of unemployed</b>;2023-06-14T06:35:05Z;2;;Ah yes, my biggest enemy is finally doing to be defeated. Thoughts of unemployed
UCM_GVi1nC-F9y_Vp21mj1jA;@infinityzer054;Experiments are a healthy sign of curiosity;2023-06-12T20:43:53Z;2;;Experiments are a healthy sign of curiosity
UCwmIsrTJq1DP_VyQ86EOGBA;@cesar6447;"Except that hard labor is the area with more robotics, literally, factories are full of them I don&#39;t know what you mean";2023-08-08T15:56:50Z;2;UC9utSJU6hMcwBdwsW1fmuNg;Except that hard labor is the area with more robotics, literally, factories are full of them I don't know what you mean
UCEmSQakBI5flCvvluJ9ZXEw;@DjeauxSheaux;"I sincerely doubt AI will create as many new jobs as it replaces, or even close to that. The whole point of AI is to replace humans, because you don&#39;t have to pay a salary to AI.";2023-05-30T10:44:06Z;2;;I sincerely doubt AI will create as many new jobs as it replaces, or even close to that. The whole point of AI is to replace humans, because you don't have to pay a salary to AI.
UCCj_AQ8yknnHncMXRkKcuzA;@darkin1484;When u realise that this video and this comment section could all be created  by A.I. <br><br>Let that sink in<br><br>This comment was provided with the help of.. ChatGPT-4;2023-05-29T04:21:14Z;2;;When you realize that this video and this comment section could all be created by A.I. Let that sink in This comment was provided with the help of. ChatGPT 4
UCLgEFuS0qbznyNhIhW8eFKw;@drmitofit2673;"Why would human coders&#39; jobs be safe? Self-generating code seems like an eventual next step. Thousands of lines of code in a split second with no human error coding bugs.";2023-05-28T12:26:27Z;2;;Why would human coders jobs be safe? Self generating code seems like an eventual next step. Thousands of lines of code in a split second with no human error coding bugs.
UCFOsf7bkaF6Yjszg-Grj1xQ;@NotTheWheel;"The fact people are using ChatGPT to cheat is so ridiculous. Why are you wasting time and money at something you are bad at that you don&#39;t want to dedicate effort towards? You&#39;re not going to become suddenly an expert in your field of study with an addled atrophied brain. To the Education System letting this fly, you are also to blame. Thanks for creating a whole crop of thoughtless Zoomer morons. That&#39;s what we need a generation of people who can&#39;t think for themselves or do the things they are supposedly qualified to do. It&#39;ll be great for society.";2023-05-28T02:01:08Z;2;;The fact people are using ChatGPT to cheat is. Ridiculous. Why are you wasting time and money at something you are bad at that you don't want to dedicate effort towards? You're not going to become suddenly an expert in your field of study with an addled atrophied brain. To the Education System letting this fly, you are also to blame. Thanks for creating a whole crop of thoughtless Boomer morons. That .what we need a generation of people who can't think for themselves or do the things they are supposedly qualified to do. It'll be great for society.
UCA9YNU8QBfwpkzwJz8gY6kQ;@FireStorm14;I am scared, as an aspiring artist i wanna cry out so hard rn, i feel like i will be replaced even before being good at what i like to do. I hate this.;2023-05-27T18:47:17Z;2;;I am scared, as an aspiring artist I want to cry out. Hard RN, I feel like I will be replaced even before being good at what I like to do. I hate this.
UCAcIL4gxdo2W_gP6nbIjrMg;@cosmicspacething3474;AI generating Legal documents is pretty distressing;2023-05-27T02:31:13Z;2;;AI generating Legal documents is pretty distressing
UCZD_i8AXfvECd5ushY0qFnw;@theeinertia4106;"I&#39;ll probably be out of a job that i work hard for , if that happens ill be joining the terrorist team.";2023-05-26T23:24:31Z;2;;I'll probably be out of a job that I work hard for, if that happens I will be joining the terrorist team.
UCvtFEYUkvnNOQF8WizlGrAg;@liberty-matrix;"&quot;There&#39;s bad actors who want to build robot soldiers that kill people. And it seems very wrong to me, so I&#39;m sorry I&#39;m sounding the alarm.&quot; ~Geoffrey Hinton, -05/12/2023";2023-05-18T18:38:57Z;2;;There .bad actors who want to build robot soldiers that kill people. And it seems very wrong to me, I'm sorry I'm sounding the alarm. Geoffrey Hinton, 05 12 2023
UC6fGS9S-3j4gGTLhBPNhnFA;@phil-o-phobic8608;"I think AI will be more of a tool for various tasks, one that will assist those who know how to use it to make them more productive and efficient. I think one of the first paradigm shifts will be smaller employee rosters. You&#39;ll need people to handle any human interactions or tasks requiring dexterity and technical proficiency, and they&#39;ll be able to operate at a much higher level than those who aren&#39;t familiar with how to utilize AI to their benefit. But all of the filler roles within many larger companies won&#39;t be necessary when one person can do the job of 3.<br><br>I also believe it will eventually fall into the wrong hands and be used to commit malevolent acts on a massive scale. Let&#39;s just enjoy these salad days while we can...";2023-05-09T19:41:04Z;2;;I think AI will be more of a tool for various tasks, one that will assist those who know how to use it to make them more productive and efficient. I think one of the first paradigm shifts will be smaller employee rosters. You'll need people to handle any human interactions or tasks requiring dexterity and technical proficiency, and they'll be able to operate at a much higher level than those who aren't familiar with how to utilize AI to their benefit. But all the filler roles within many larger companies won't be necessary when one person can do the job of 3. I also believe it will eventually fall into the wrong hands and be used to commit malevolent acts on a massive scale. Let .just enjoy these salad days while we can...
UCnwjmn_98M2xzcUCw67PZzQ;@kevinkingmaker7395;"Imagine a world where all intelligence/reasoning/creativity is farmed out to AI which can do it better.  When an individual&#39;s intelligence/reasoning/creativity confers no advantage, what will we become?";2023-05-07T15:06:17Z;2;;Imagine a world where all intelligence reasoning creativity is farmed out to AI which can do it better. When an individual.intelligence reasoning creativity confers no advantage, what will we become?
UCYDfSgVsYtSj7Hl1SGNPAkg;@PenixTears;Did you just flat earth us?;2024-03-26T06:02:49Z;1;;Did you just flat earth us?
UCmlPeLy7gMmeIalR-Gt6elQ;@BlazorPlate;Who will be left to buy product X if potential buyers employed at company Y are replaced by AI to save money on production costs? The same problem applies to company Y. What a dilemma!;2024-02-13T13:13:55Z;1;;Who will be left to buy product X if potential buyers employed at company Y are replaced by AI to save money on production costs? The problem applies to company Y. What a dilemma!
UC21U2rbDA0oFeNINAvdeu7A;@nulcow;"My school has already implemented measures to stop students from using AI. It&#39;s an update to an existing, third-party plagiarism detector that never worked right in the first place, but at least it&#39;s something :)";2024-01-19T21:29:06Z;1;;My school has already implemented measures to stop students from using AI. It .an update to an existing, third party plagiarism detector that never worked right in the first place, but at least it.something
UCPuyP6ZkKTkbGbrB158KNFA;@elsavelaz;"I&#39;m using AI as an engineer consultant for data governance and improved LLM performance (how well your chatbot works, for example)";2023-09-30T00:55:12Z;1;;I'm using AI as an engineer consultant for data governance and improved LLM performance how well your chatbot works, for example
UCp7RH7GlCjjzlyIY54mgSMQ;@kevinbabicz;grammarly is also made useless by ai;2023-08-26T08:13:52Z;1;;Grammarly is also made useless by artificial intelligence
UCZgLthA_wQl8pqisAGKaVMA;@bof8850;AI is a tool. The only thing we have to fear is how we will use it.;2023-08-23T16:01:44Z;1;;AI is a tool. The only thing we have to fear is how we will use it.
UCBAzhU_en-6vmmdeKIipUDw;@Romogi;Exactly, someone said it. They just want to regulate it so they can control it. You cannot trust mainstream media because they always favor big government and big corporate.;2023-08-14T12:20:57Z;1;;Exactly, someone said it. They just want to regulate it. They can control it. You can not trust mainstream media because they always favor big government and big corporate.
UCZ2NBNWnjpHoOA2Co-sYTbw;@Vednier;"What is the point of education when AI will replace us all anyway? For example, for some time i wanted to learn to draw pictures (like artist) but results was &quot;meh&quot; (guess i wasnt born as Picasso or at least manga artist), but suddenly AI came and its now makes pictures many times better then i ever will be. So, what is the point now?";2023-08-01T03:16:04Z;1;;What is the point of education when AI will replace us all anyway? For example, for some time I wanted to learn to draw pictures like artist, but results was meh guess I was not born as Picasso or at least manga artist, but suddenly AI came, and it is now making pictures many times better than I ever will be. So, what is the point now?
UClVXSWrVMwTGlisaBVGKDuA;@silverblue73;Advertising is cancer, good riddance;2023-07-27T08:53:58Z;1;;Advertising is cancer, good riddance
UCTyzpbcbBhI8_dbYBsGTSNw;@andriiguselietov8833;"Why he keeps talking about AI?  ...what  intelligence is in this? Generator based on large language models; some large statistical prediction models - or let&#39;s call them what they are -decision support system (DSS) . By itself -  DSS became an area of research of its own in the middle of the 1970s, before gaining in intensity during the 1980s. So, the volume of data is growing, speed on number crunching is growing, but there are very few new ideas and zero of them made a break-through yet. Is there ANY REAL so-called A.I. application in the wild? Anything more than a chat-bot? And don&#39;t tell me FaceID , that&#39;;s not A.I.  - it is a convolutional network .. it cannot decide general question and optimised for ONE only task. Maybe a step to but no A.I.";2023-07-26T11:53:03Z;1;;Why he keeps talking about AI? ...what intelligence is in this? Generator based on large language models some large statistical prediction models or let .call them what they are decision support system DSS. By it itself DSS became an area of research of it its own in the middle of the 1970s, before gaining in intensity during the 1980s. So, the volume of data is growing, speed on number crunching is growing, but there are very few new ideas and zero of them made a break through yet. Is there ANY REAL. Called A.I. application in the wild? Anything more than a chatbot? And don't tell me Faced, that .not A.I. it is a convolutional network . It can not decide general question and optimized for ONE only task. Maybe a step to but no A.I.
UCm0wQ-sAIeVATiJuGMpiyIg;@Andres-um4qf;"Can&#39;t wait for generative AI to be actually coherent";2023-07-15T03:14:53Z;1;;Can't wait for generative AI to be actually coherent
UC09H5UtQMoXYZSgaJsON50Q;@thecreativeducky5781;same;2023-07-15T14:59:47Z;1;UClpiFETqqv4iHvjBULwmsrg;our
UC2Vr2N0zJ2-r2Wmy4iFYrKA;@MrSpeedFrk;Even JavaScript is vulnerable;2023-07-06T16:25:13Z;1;;Even JavaScript is vulnerable
UCiJbgUPA52_ta_w-CXZbg8A;@BruhMoment-yg6jv;Every form on intellectuality will be destroyed by AI.;2023-07-03T17:11:28Z;1;;Every form on will be destroyed by AI.
UCr8cJgJW6e4q1z_dSN7gTyA;@orlovskyconsultinggbr2849;ruskis luck for brains to do a proper AI. I know my company attack russian system already 2 years.;2023-07-02T20:57:41Z;1;;Ruskis luck for brains to do a proper AI. I know my company attack Russian system already 2 years.
UCSgwvajUxHllxIqzWk6n6uw;@afterschool2594;When proompting is becoming science that is taught by people in school, Fireship will be known as the father of prompter;2023-07-02T07:49:35Z;1;;When prompting is becoming science that is taught by people in school, Fire ship will be known as the father of prompter
UCS_1qbZ8lzJ-YjrKJvpMhkg;@nyrva2876;"If you think programmers are safe from ai, you&#39;re gravely mistaken.<br>People having barely no programming skills can already make programs with ai better than some developers I know...<br>It&#39;s just a matter of how you&#39;re using ai.<br>And google ai big names already said that the old developers way of programming that is basically providing a solution to a problem will be replaced by providing applications a way to solve problems on their own. In the end, an ai will do that for you, not a program or a bunch of developers.";2023-06-20T12:05:05Z;1;;If you think programmers are safe from artificial intelligence, you're gravely mistaken. People having barely no programming skills can already make programs with artificial intelligence better than some developers I know... It .just a matter of how you re-using artificial intelligence. And google artificial intelligence big names already said that the old developers way of programming that is basically providing a solution to a problem will be replaced by providing applications a way to solve problems on their own. In the end, an artificial intelligence will do that for you, not a program or a bunch of developers.
UC5-cua1nlS04T4CiCUS6QSQ;@captaindomore;"Human created AI, meanwhile humen try to &quot;argue&quot; earth is a disc - AI will probably have a teenage crisis realising how ignorant its creator species is";2023-06-19T11:04:46Z;1;;Human created AI, meanwhile human try to argue earth is a disc AI will probably have a teenage crisis realizing how ignorant it is creator species is
UCf2YAiorazGwp5sjcxSPIBQ;@resgalis2;i love that videos so interesting to watch and it actualy with deep meaning;2023-06-17T00:04:52Z;1;;I love that videos. Interesting to watch and it actually with deep meaning
UCWkJKxVgaUi3zoY5Vmo9fIA;@tristansun3274;CheckMate;2023-06-13T01:04:37Z;1;;Checkmate
UCSVmQMTXGe3956ACndVZkbw;@Algeriawindows69;but the real question is do ai robots need rights?;2023-06-11T21:41:13Z;1;;But the real question is done artificial intelligence robots need rights?
UCPAfaOpq27kZCRJZZJXWliQ;@bcn1gh7h4wk;"as long as [people] keep telling [the corporations using AI] [who they themselves are], [what they like] and [where they lean to], [the corporations using AI] will keep shaping their products to [people] according to [preference].<br>I dare google to tell ME <b>my</b> preferences at any given point, in a way that I can&#39;t track to something I previously told THEM in one way or another.<br>AI is just going to make stupid people stupider, smart people happier, and corporations out of business, by their own hand.<br>my only regret is that I&#39;ll be too old to fight the AI uprise war when it comes, and it&#39;ll be all left up to young grunts with zero knowledge of this, and me to STILL be unable to enjoy the fun of shooting robots, as I do today in TF2 MVM, but for real.<br>.....and yes, I just admitted to liking TF2... I know I&#39;m getting a recommendation for that soon, so <i>no, google,</i> it doesn&#39;t count.";2023-06-10T20:49:33Z;1;;As long as people keep telling the corporations using AI who they themselves are, what they like and where they lean to, the corporations using AI will keep shaping their products to people according to preference. I dare google to tell ME my preferences at any given point, in a way that I can't track to something I previously told THEM in one way or another. AI is just going to make stupid people stupider, smart people happier, and corporations out of business, by their own hand. My only regret is that I'll be too old to fight the AI uprise war when it comes, and it'll be all left up to young grunts with zero knowledge of this, and me to STILL be unable to enjoy the fun of shooting robots, as I do today in TF2 MVM, but for real. .....and yes, I just admitted to liking TF2... I know I'm getting a recommendation for that soon, No, google, it doesn't count.
UCGwdeNjW-26v7rtDuiqqvMQ;@mariusro1987;Yeai ! Been replaced by robots, so nice ! <br><br>F you human, we value money over you ! - Big companies;2023-06-10T17:43:46Z;1;;Year ! Been replaced by robots, Nice ! F you human, we value money over you ! Big companies
UCbZ7a-DHtRtEzN2V5hbCCDw;@Fitzrovialitter;"You&#39;ve just jumped on the absurd contemporary AI bandwagon. You think that the first &quot;causalities&quot; - if any - are occurring now, some sixty years since AI&#39;s inception? Clueless.";2023-06-10T13:02:07Z;1;;You've just jumped on the absurd contemporary AI bandwagon. You think that the first causalities if any are occurring now, some sixty years since AI.inception? Clueless.
UCSBnxz_rNywyD_vwm333SRQ;@iPondR;"I&#39;m glad I&#39;m old for once... I&#39;m already obsolete! No stress there... good luck genZ&#39;s !!";2023-06-07T03:28:57Z;1;;I'm glad I'm old for once... I'm already obsolete! No stress there... good luck gene !!
UCHofADuwraVF48jJZVlR0_g;@OrlyYahalom;"60% of workers today are employed in jobs that didn&#39;t exist in 1940 (!!). How does that indicate that &quot;programming jobs are safe&quot;??";2023-06-03T21:39:47Z;1;;60 of workers today are employed in jobs that didn't exist in 1940 !! . How does that indicate that programming jobs are safe ??
UCkSTvhFrQudn-dggUY-uZzA;@enkephalin07;"I used ChatGPT once for a programming assignment and got the ok from my professor. He had already permitted borrowing source code so long as the source was cited, and I explained to him how I got the code and that I couldn&#39;t verify that it wasn&#39;t plagiarized. I still had to explain in a live presentation how it worked and describe results, testing procedures and runtime analysis, and he was satisfied with that.";2023-05-30T19:18:35Z;1;;I used ChatGPT once for a programming assignment and got the ok from my professor. He had already permitted borrowing source code. Long as the source was cited, and I explained to him how I got the code and that I couldn't verify that it wasn't plagiarized. I still had to explain in a live presentation how it worked and describe results, testing procedures and runtime analysis, and he was satisfied with that.
UC0V5zX1RkgmgRNTYprKmdww;@Simboiss;"Again, everything seems to point to the &quot;C&quot; word : capitalism.";2023-05-30T16:19:55Z;1;;Again, everything seems to point to the C word capitalism.
UCq35xjTT_FrzPAk4jU1anHg;@theknight4317;"Oh wait, so everyone&#39;s fucked.";2023-05-30T14:54:23Z;1;;Oh wait, Everyone.fucked.
UC_lwnoJo-QR4wVLTrgU4vMw;@warfrekmanreborn;education system will be one casualty of AI;2023-05-30T06:44:31Z;1;;Education system will be one casualty of AI
UChl9SIFhWZXF7Dl2zy_xtjQ;@nachoijp;If a piece of software can cheat schools, clearly we should think of changing the whole education system.;2023-05-29T15:09:38Z;1;;If a piece of software can cheat schools, clearly we should think of changing the whole education system.
UCr_ZiTTah5bibucNgnSTTCQ;@degeneratewilson;as long as it can do my taxes I dont care. because someone lobbied for taxes not to be tought in school and to make it a complicated process and everyone in america pays for it;2023-05-29T00:44:49Z;1;;As long as it can do my taxes I do not care. Because someone lobbied for taxes not to bet ought in school and to make it a complicated process and everyone in America pays for it
UCQ_HZUnIexCrXsX2oPlJUaA;@ANonymous-mo6xp;"It is being said that when experts review what ChatGTP says they see that it&#39;s all garbage.  I&#39;ve seen multiple examples of this.  There is ONE profession that does this all the time.  And they happen to be the ones fawning over ChatGTP will it does their job.  Every journalist deserves to be homeless and replaced by ChatGTP.";2023-05-28T14:53:38Z;1;;It is being said that when experts review what Chat GTP says they see that it .all garbage. I've seen multiple examples of this. There is ONE profession that does this all the time. And they happen to be the ones fawning over Chat GTP will it does their job. Every journalist deserves to be homeless and replaced by Chat GTP.
