id;name;text;time;likes;reply
UCcT7DMTZP64LRAi8yGorApQ;@iamnotfamous6591;@@HelloAditya101 YES!!!;2024-03-21T12:04:39Z;3;UCcT7DMTZP64LRAi8yGorApQ
UCWv7vMbMWH4-V0ZXdmDpPBA;@programmingwithmosh;I get that question often. I’ll have to make a short video on the topic. Stay tuned. I’ll release it in a few days.;2024-03-25T15:53:34Z;2;UCHIbS1WFhLWYlNxvEbMIuQQ
UCWv7vMbMWH4-V0ZXdmDpPBA;@programmingwithmosh;Good luck my friend! Don’t let negative people or fear mongers dictate your life.;2024-03-25T15:56:52Z;2;UC2MvA_dBtqUsnzrAlmFHL-Q
UCNiWWx4-m08k5-vYeCA4weQ;@CYBERENA;"I disagree, you tried gpt for coding?  it can code really good if you ask it for pieces one step time.  it&#39;s clear coding is dying quickly";2024-03-22T01:41:09Z;2;
UCMVOtB8-gwwjsX6q5crb5mA;@Rayhanranadev;"Devin AI is a powerful tool in coding, but it doesn&#39;t mark the end of human programming. It assists coders by automating tasks, but human creativity and problem-solving remain crucial for the future of coding. Thank you!";2024-03-21T22:54:13Z;2;
UC8tIQa1iaQ0Bz4cCfTiju4g;@KleptomaniacJames;"I can save you some time, this guy doesn&#39;t know what will happen in two years, let alone ten. This is because nobody does.";2024-03-21T20:46:31Z;2;
UC_jXShTfY1lEfc9CSi_dyVw;@amangupta-rz7hn;Misleading examples? What about horses? Which got replaced by cars? Are we going to make our life decisions watching YouTube. What about you then downplaying things?;2024-03-21T02:04:05Z;2;
UC_-Sg3dW0yIathaX7-RtJMQ;@MyCodingDiarie;You have a gift for teaching. Truly remarkable!;2024-03-20T19:02:26Z;2;
UCLQNgZKfqcrFUXR3e0pLoJg;@bestechdeals4539;"That&#39;s exactly where i want work at! Thanks for confirming";2024-03-22T03:07:29Z;1;UCh7A9t8W-6VtCcajQB5AFWg
UCEa7LIx9Uz-GXKQLOiSGoUg;@heatshotgaming7959;You Are the best , tbh!;2024-04-25T18:51:10Z;1;
UCHitZiXsP5DeVMWyKcb0wSg;@SonarMaghreb;Why this fear of AI? It would be nice if the machine could do our work. Then I would have enough time to look after my cat.;2024-03-31T15:33:41Z;1;
UC9SMURDt43ikFU_qQwfTD_Q;@daedaluxe;"The reality is that corporate greed is going to not understand the capabilities and fire a lot of programmers and just tell them to use Chat GPT &amp; Devin to make up for the lack of a well rounded team, lol. I can&#39;t see really any games made after 2028 being made without some form of AI, especially AAA games. AAA publishers are already drooling in their sleep for the point when they can reduce their dev teams to 10% of what they are now and rely on AI for the rest.";2024-03-28T03:25:20Z;1;
UCWv7vMbMWH4-V0ZXdmDpPBA;@programmingwithmosh;Very well said! 👏;2024-03-27T16:08:28Z;1;UCsZVHOIQVpqhOX7rXAhsEeQ
UCO3jgmjOpCCSaVAJbZmekVQ;@micahwilliams1826;I love watching people cope😂;2024-03-25T20:46:16Z;1;
UCw4_mQV7UrGU5VKnTP2E-tA;@shyamsundarmg1497;"&quot;Playing around C++, 20 years ago, doesn&#39;t really count!&quot;";2024-03-25T11:57:00Z;1;
UCAEP22dUI5K9sVZSd3DRBVQ;@tural.ahmatov;"Thanks man, I feel less anxiety now. This video is antidote to Fireship&#39;s review on Devin";2024-03-25T09:07:57Z;1;
UCs1oH1NL0yYfBmueoNJBrKQ;@aligajani;"Devin has spent more on marketing than the actual product, I bet, that&#39;s why it hasn&#39;t actually released.";2024-03-25T02:35:07Z;1;
UCkAUvJTlTheFiMigWjCMIJQ;@Computer_Nerd;Thank you for helping the computer nerd!;2024-03-24T19:37:17Z;1;
UCjvzClfXOSvDpRV8EiQwamQ;@CSgof___yourself;Even if something ends up better than you, it doest mean its the right choice or whats desired. Senior developer thinking versus juniors;2024-03-24T18:01:12Z;1;
UCRYXm408p60bpIiHFVDrRyA;@RaviKumar-xf5bc;If Devin will not end coding may be a new AI software in futur will do that.;2024-03-23T10:47:40Z;1;
UCVWkZIHTCIz-WC3sFCQdptw;@Dmanfromspace;"I unfortunately completely disagree. I think it is delusional to think AI will create more jobs. <br>I see people keep comparing AI to developments in the past. &quot;Calculators didn&#39;t replace mathematicians&quot; or &quot;The Industrial Revolution took away some jobs but it create millions more&quot;. <br>What people  don&#39;t understand is that this time it&#39;s different. &quot;AI is just a tool&quot;. For now it is. But if keeps developing at the current rate, it will not be just a tool. The entire aim and purpose of developing AI is to replace people.";2024-03-22T16:26:27Z;1;
UCwOaLJ39XEIMEVAJVMnh55w;@whatdahack71;"The first adequate approach to the AI-programming I chanced to find for the recent months since the hype has been going. Gosshh, when will people start taking everything for granted? We&#39;ve been using OpenAI ChatGPT for making our videos for months, but we did not redundant any of our video production team mate, we just increased our velocity, may be by 3-5 times, but still sometimes struggling to get a nice written text or to generate an image hitting the goal right away. AI can not do the whole work, because it does not think, it works based on artificially created model mimicking human brains.";2024-03-22T09:26:34Z;1;
UCd7CiwxQCghvzHTMVhsVU5g;@fscubetech7219;The great content.;2024-03-21T23:02:29Z;1;
UCBf2BQlD2f8_JuyRFdHfzWg;@xxXAsuraXxx;When you just started the game and go straight to final boss;2024-03-21T21:52:21Z;1;
UCVnSdJB_rN48_yD5AIpTtHA;@vazaruspaytonas7017;"Problem with AI is you have to put the coding principle in the LLM. What happens when a vendor refuses to add the information into the LLM. What happens when a design studio or engineering firm doesn&#39;t add data products into the system? This system is full of gatekeepers and it&#39;s a cash grab filled with buzz words and venture capital cash thrown all over the place.";2024-03-21T21:01:08Z;1;
UCRLFNwnyZ1PTQ9Ek1IWEkSg;@harrydance1969;You are missing the fundamental point. Computer code will no longer exist. AI does not use computer code as we know it or could possibly understand.. you say coders will still be needed, but why, there will be no code. AI will not generate code. It will not write code. Computer programming code will not exist. This will happen very rapidly. By definition, there will literally be no need for anyone who can write computer code. There is no need for candlestick makers because no one needs candles.;2024-03-21T20:54:47Z;1;
UCblVv-3bHDyjRDpc83O0Abw;@shiro3146;do you afraid Ai?<br>no, it would be cool if we have our own private non biased AI that can help us think logically while other emotion can be processed by our own brain self with more convoluted logical judgement can be off loaded to Ai<br>but well now that Ai itself already biased to certain extent i think it will be hard to make them as Secondary Logical Brains;2024-03-21T20:54:21Z;1;
UCaufPE78jxNOFTBKBDBqIPQ;@Badanz;The real point is that job won’t go anywhere but surely the numbers will decrease especially for the beginner or fresher it will be tough for them to survive;2024-03-21T20:51:49Z;1;
UCpWqJmsd-1egKyNUwCu3A1A;@zebrastudio68;Imagine Devin version 15 in 5 years time.;2024-03-21T20:16:28Z;1;
UCvAwIfuJiWxo-4eDrFuOsWA;@NathanSamuel-jl4dz;Devin is made to assist human or coders not to replace them;2024-03-21T18:04:37Z;1;
UC8cnjEnhD1MWMLjL_pwu8NQ;@En-oflife;"We&#39;re all going to die.";2024-03-21T16:40:30Z;1;
UCcsEcVJb6aqqmQF5CXswpdA;@hitmusicworldwide;"So the guy that&#39;s the head of a trillion dollar company has no idea how business works?😅😂 . This is a pretty defensive video. I think some of you have forgotten what domain you operate in. Carpenters you are not. Calculators, and computer spreadsheets DID replace offices full of people who  used mechanical adding machines. You can see those old jobs that no one does anymore in episodes of the Twilight Zone. Specifically, S1 E 33 &quot;Mr Bevis&quot; from the 1960&#39;s. These jobs weren&#39;t done by mathematicians. That analogy is ridiculous and shows a lack of understanding of what mathematicians really do. No no one has to worry today, but don&#39;t get too complacent. I&#39;ve often found that programmers tend to be rather shallow in terms of their knowledge of things outside of programming. As I&#39;ve said before everything you do gets translated down to machine language to work on the processor,   at a certain point in time the intermediaries are going to be unnecessary. However, clear and logical thinking about processes will always be important.";2024-03-21T15:40:06Z;1;
UCYaQSoWCFgdW5jo3WQTDqiA;@Cp_elisha;Wow mosh actually what u said is true AI without us is nonsense keep it up bro;2024-03-21T15:08:38Z;1;
UCU6l_XgexfG8fuL4xXCFcqg;@vnm_8945;for 95% of devs, YES!;2024-03-21T13:23:44Z;1;
UCGyCkIOxvlx8J0XrmMFSpHQ;@user-fo9dw1ix3g;Your one of my best coding teacher whatever you say is my command;2024-03-21T10:55:17Z;1;
UCkpfsHcBI4TN3WtwpnRvfFg;@gabegutz1151;Thanks bro;2024-03-21T07:41:50Z;1;
UCPx0ZHhI91L-_iVvQD9ptzg;@punchy_jigokumaru;till today, i never trust the auto-generated code i got from AI.;2024-03-21T04:46:23Z;1;
UCOuvcuWVRJwpXqn7Z-Eid7w;@seekersaurabh;Trust me: No code is the Future;2024-03-21T02:44:03Z;1;
UCWv7vMbMWH4-V0ZXdmDpPBA;@programmingwithmosh;Happy to hear that!;2024-03-21T02:39:17Z;1;UCIoq4nFylIgM-Ujk8VPrXSw
UCO0s-PRoLfpNsvszTv9XK2A;@thecomputer1424;It was a nice video, you removed some of my confusions, but still some of them remains, I am the beginner, I think the bigger threat is to beginners and intermediate not Advanced Coders.;2024-03-20T23:41:39Z;1;
UCLQNgZKfqcrFUXR3e0pLoJg;@bestechdeals4539;"That&#39;s exactly where i want work at! Thanks for confirming";2024-03-22T03:07:29Z;1;UCh7A9t8W-6VtCcajQB5AFWg
UCKsqFopoIgipxF7CEhXAYlQ;@maalikserebryakov;Yiu would do the same if you were in their shoes. <br>Why would you fork over a hundred grand when a cheap machine can do the same thing?;2024-03-20T22:36:27Z;1;UCS7cw3p0C6yR85UZPWMRGcQ
UCTqTlNiJvbj3bXaRG1sHDFA;@hevymetldude;Lol AI and cloud.. we are still developing our stuff on VB6.;2024-03-20T22:15:25Z;1;
UCp9uTGP2dpEPyzmapKexRLw;@caminaydime;If you think that AI can replace software developers, then you don’t know how to develop software.;2024-03-20T22:12:00Z;1;
UCRC6FHs-fc9t6rWPC1jkwrw;@perfectionbox;"&quot;Hey Devin, I got an intermittent bug in my 400,000 line codebase. Can you fix it?&quot;<br>Devin: I don&#39;t have a fucking clue.<br>&quot;Wow this AI is smart, it knew immediately that it had no idea.&quot;";2024-03-20T21:49:20Z;1;
UCQ9jKHwxGMxiADJ3aoMfHRw;@milanpospisil8024;The thing is the hardest part in the programming is not the language (thats the easy part). Hard part is to be aware of the system, data, processes, components, backend, frontend, services, everything working together. If you describe it with natural language, you can create more problems than description in programming language. AI is however great assistant.;2024-03-20T21:05:33Z;1;
UCoSqdzwRDx0Xb2JKwBW9KtQ;@simonchainbers8943;Am in my 1st semester of computer science 💀 then Devin shows up... Am I cooked?;2024-03-20T21:02:30Z;1;
UCV6kI8pb6ZayKCBgmfFZZgg;@NewYork7914;"It&#39;s technology era. We desperately need more software engineers in differentsectors, not less.";2024-03-20T20:43:22Z;1;
UCkox2TTyiigGLKukZ7utBMQ;@wolfclan33;"The best explanation on this topic that I have run across! It&#39;s really good informative information. Thank you!";2024-03-20T20:35:40Z;1;
UCDbbDs2lyYtdKkeKEqvlIhw;@user-is9gp4pp6p;It is the end of everything. Start investing in the stock market!;2024-03-20T20:32:46Z;1;
UCXKvoJmibJmJ9pdXM-DH5Ww;@sid4579;"Thank you for this video, I&#39;ve been crying";2024-03-20T20:08:04Z;1;
UCORNfGst8QkzHcZgQEVuX5Q;@Mightyflynn77;Muh hospitals. You so-called engineers will be replaced by armies of Metal Mickies.;2024-03-20T18:54:30Z;1;
UCni0QmKIut8WBBa7OekK04g;@Kaido_gp;Thanks for the insight!;2024-03-20T18:50:00Z;1;
UCiST96poBhA8fz6D2HLWCZQ;@solution777-bq6yp;You using Oracle?;2024-03-22T11:56:10Z;0;UCh7A9t8W-6VtCcajQB5AFWg
UC3KjdykFqyFP6CSD8YmuySA;@iamalexvera;We screwed ourselves by publishing everything on the web;2024-04-30T20:31:17Z;0;
UCeU7j-6emTYzdOlQwIRW6cg;@seenuz1;Awesome Sir👌;2024-04-25T15:53:09Z;0;
UCdhR8fuUDofC4KEwIUcSoxw;@PewPewFig;"All I ever hear swe influencers say is &quot;It will take time, we wont get replaced yet&quot; but the fact is that you will in due time! The more you cope, the less time you give yourself to make a plan b ,c and d.";2024-04-14T16:03:46Z;0;
UCLOHi4LSg0BELLe6qP5cJ5w;@johnleyrooseveltlorvil6431;Good afternoon sir , I really appreciate the way you teach thing.<br>My request is if you have a plaform where you teach angular 17, Let me know please.<br> Best regard Johnley.;2024-04-14T02:38:36Z;0;
UCnjNVTb0uzDkwkbaQvmu0UQ;@AmNotLegend;maybe in 10 years;2024-04-13T12:12:32Z;0;
UCw2ka21EwPdDhJi7IXueZFQ;@atari1040;"After last presentation I totally lost trust to NVIDIA CEO for this &quot;everyone his now a programmer with AI&quot;.<br>This poor (rich!) old man doesn&#39;t understand today&#39;s &quot;programming&quot; at all. OMG!<br>So he is just building hype to make hi self even more rich... Such pathetic thing...";2024-04-13T08:22:14Z;0;
UCNZkXPnrCoNa7S4PwmeoUMg;@ozdenocak7937;really good content and arguments! thanks;2024-04-11T08:43:27Z;0;
UCRKXbaJGpDSoIQAKTqdauuw;@GoldwireIT;"What you&#39;re saying in this video might be true, but what about when/if AGI becomes a reality? Then What?";2024-04-09T13:13:43Z;0;
UC4BnTggDsbDrHhE1rVG26Wg;@mizbanha;هر موقع هوش مصنوعی جای پزشک و وکیل رو گرفت جای برنامه نویس رو هم میگیره;2024-04-08T08:26:36Z;0;
UCYaFio32-620jFOxo3RqIlw;@Alexcolin12-kw5gn;"It&#39;s just about time . Probably 5 years from now everyone can make app and even AAA games with this speed of AI improvement , dont forget this much improvement in AI is happend only in 1 year . It&#39;s easy to guess what it will be in 2030";2024-04-07T00:18:20Z;0;
UCSZt2em_E_YWT8i3EE7cRSQ;@angelthelastsaint9394;"Okay let me input some common sense into this video because this man obviously doesn&#39;t have any.<br><br>Just for shits and giggles I had chat gbt develop me a very intricate C++ based game for the unreal Engine 3<br><br>I decided to make a very complex prompt which had chat gbt create a controller object bind the jump function two said controller object by pressing the X button on a PlayStation 4 controller.<br><br>Without fail chat GPT created that fucking code in 30 seconds and it works Flawless.<br><br>So how are you trying to tell me that Devon that is almost 3 generation smarter than chat gbt when it comes to programming is not going to replace developers. 🤨<br><br>Are you slow sir or are you just trying to set people up for failure? 😒";2024-04-07T00:16:12Z;0;
UCb8y8Mx1bJ_dZhCVWGeOIaQ;@arielfelipecamachodiaz7208;True 150%. Those claims are ignorant to a big extent, and yes, it reflects how the people that do the claims never have built and maintained a real complex system. And I think I know what I am saying having 20 years of coding experience and problem solving and more than 8 of software engineering.;2024-04-06T18:21:40Z;0;
UCVdSRt9HZSDeT-tpG545NmQ;@Javedboqo1;Very honest explanation.;2024-04-05T04:02:36Z;0;
UC-l-gTLO8udmZPvKVYnw8Wg;@Saibentos;Thanks mosh!<br>I had a little curious question, as software engineer what programming language do you  master than other languages?;2024-04-04T19:55:25Z;0;
UCXRnj057lehTOINV-7wDM9w;@traian118;79% of Nvidia revenue is now only AI infrastructure. What do you expect the guy to tell you. He is selling shovels in a gold rush;2024-04-04T07:31:18Z;0;
UCPBApBWo2SUu5PftAPACtfQ;@xtofury;"Make devin multimodal, use it to upload pictures of boards of products that you use, enable it to have agents, use an agent that monitors packets to monitor the device&#39;s network data, give it the ability to watch the device in use through a camera or video stream and then have it reverse engineer and modify the device with user feedback.  Easily this year.";2024-04-04T04:49:13Z;0;
UCrbf6B0CU9x-I4bQOYbJVGw;@microcodes6887;Have anyone tried devika - Indian brains;2024-04-03T01:41:31Z;0;
UCkBPBueV-dq6N5E9DZWilwA;@siddharthbharadwajkv6670;it might not end programmers but it will definetely reduce the programming jobs as one programmer can do more tasks with A.I.;2024-04-01T14:03:34Z;0;
UCNLsDS66jLmtNx1O4zSk5GA;@bharath2508;The entry barrier will be increased for programming jobs.;2024-04-01T11:02:03Z;0;
UCTE5Kq8xKziXhvzlszv3xVw;@BananaFarm1218;@mosh, have you considered tutorials on swift and SwiftUI?;2024-03-31T16:28:51Z;0;
UC6v22XRa2sLnPm9zyaeqpaw;@vinniep237;Imagine fading Jensen Huang … cope harder;2024-03-31T15:39:50Z;0;
UC97RXLhA7IKhIkR3OooSqiA;@KTechy-;what a great a video thanks Mosh❤❤;2024-03-30T11:36:29Z;0;
UCqugf5qN2EMJwoi6jztb5oA;@feintchan;no pls dont waste your time on it;2024-04-02T12:04:03Z;0;UC_VPeZYwqAvFswKoX9a9itg
UC_VPeZYwqAvFswKoX9a9itg;@nobody-er6ys;@@feintchan on what?;2024-04-02T13:19:43Z;0;UC_VPeZYwqAvFswKoX9a9itg
UCqugf5qN2EMJwoi6jztb5oA;@feintchan;coding@@nobody-er6ys;2024-04-02T14:21:35Z;0;UC_VPeZYwqAvFswKoX9a9itg
UC-M-7vdtGyvqtUoE3k-Al5A;@youtubegarbage4u;AI will reduce software engineering jobs 1000%, no one said it will eliminate all jobs tomorrow. There is nothing in life that is absolute the next day but its gradually reduction over time. Stop misleading people with your video or being ultra naive. AI real application to general public started when and see where we are already. What you think next 20 years???;2024-03-29T23:04:23Z;0;
UCeUmSpI0PdxoGlAfV84zhIw;@nikzadbehnam1027;"Hey Mosh <br>&quot;I truly value your insight.&quot;<br><br>Lately, I&#39;ve been exploring resources that discuss the future opportunities for JavaScript developers in the field of artificial intelligence (AI). I&#39;m keen to understand if they have a substantial role to play in the ever-evolving landscape of technology. Are there specific opportunities for JavaScript developers to establish themselves in this domain?";2024-03-29T15:25:07Z;0;
UC-8wQJc8yNNDo1sM293emnQ;@saif009972;Thanks Mosh.;2024-03-29T15:05:59Z;0;
UC4mRaJoufcpcf1xNvvpmyXw;@qqwertyzzxcvb1921;Good video, entertaining , insightful -;2024-03-29T03:13:31Z;0;
UCc09AGXUD_xU0R4p3TfFYjA;@StaciSoutherland;As a newbie software engineer of one year I appreciate your thought out, intentional remarks. Wonderful video made my day and eased my anxiety. Now I can go find something new to worry about!;2024-03-28T19:45:15Z;0;
UCaxkyrERJE3wuw9RSe9QRdA;@kevinstefanov2841;"It&#39;s neither the end nor the future. Nobody cares about Devin except code monkeys and code copy-pasters";2024-03-27T17:02:30Z;0;
UC5J4YZtaqusyBDffyt_HEWQ;@bestopinion9257;Only the time will tell. For the moment it is a good subject.;2024-03-27T16:12:19Z;0;
UCrmIn9C0P7o1ZP1qAiX0yyA;@Lokijaidev;10s of videos and this washed away fear;2024-03-27T12:22:53Z;0;
UCUiRkKLwIJbBQwJYmnYeWcg;@slovakjakpica;Comapnies now moving out of cloud because it is overpriced;2024-03-27T10:35:37Z;0;
UCWv7vMbMWH4-V0ZXdmDpPBA;@programmingwithmosh;😅;2024-03-27T16:07:00Z;0;UCUiRkKLwIJbBQwJYmnYeWcg
UCI3Xt1zXL5FU_fxSSbLNOcA;@shivakumar-go7vw;So low workers is enough😂😂;2024-03-27T07:26:51Z;0;
UCo-rU_PIy7suWpH9-KW9ssg;@somamar2425;The thing that you mention about locks in video is not relevant for ai because it can be affordable to everyone but locks cant;2024-03-27T05:17:33Z;0;
UCDlVqgDyh4El4CnCcpQTPRg;@pym75;used to be typist fired and all executive do their own typing. hmm now.. fire all Dev... get the CEO to do the coding with Devin. Everyone can be their doctor, their surgeon, lawyer.... with AI... (what ever happen to division of labour?)...  Good luck.;2024-03-27T02:39:50Z;0;
UCjWKJE5M9N6cK3WUk7YkBbg;@mohammadkhalili1787;Happy Nowruz🎉;2024-03-26T20:50:46Z;0;
UCVUgCsKCHTZLhUa6f59MnuA;@diversifyclub9259;Will AI replace software testers;2024-03-26T16:57:48Z;0;
UCN2lqyt7r2kvpnwhJ-61bZw;@RandyAinsworth-tx6vn;What stops a hacker from using this new ai tool to hack. Lots to consider before being open to the world;2024-03-26T16:15:39Z;0;
UCi4OVDbUf_zjZS3Sf56paBg;@pavlinpetkov8984;In order to practice medicine you need a licens. Programming is not regulated and it will be replaced by ai.;2024-03-26T15:08:26Z;0;
UCU_qG9RZeSQLO1Fh9RUvg4w;@insanelymaniac8522;Always an asian;2024-03-26T14:52:12Z;0;
UCOy3l4KH34QpFTxWpb48Q7A;@sizla8837;Finally someone speaking some sense against the nonsense😂😂😂;2024-03-26T12:33:26Z;0;
UC5l6HeYZblb7PFLksKU2qrQ;@jamalnuh8565;Let them release these models all programmers become millionaires by building their own product using they AI agents 😅;2024-03-26T07:53:55Z;0;
UCscEC2KvCCQtgktB2XNN7Gg;@jefersonbronze;Great video man!;2024-03-26T02:01:01Z;0;
UCtmLB-81S6aXTdSd7acYkmg;@anandrkashyab;The very fact that programming languages were built for machines to understand humans is good enough as the only reason why this job will be taken over by machines.;2024-03-26T01:47:45Z;0;
UC5UUBHhx0BfU2Vftmdx6-Bg;@brightboateng7780;Thanks Mosh.;2024-03-25T23:53:41Z;0;
UCTZ_F9yfjqYTs-l6eToCUww;@abdelrheemajory6068;❤❤❤❤;2024-03-25T19:20:05Z;0;
UCgpQuhpiFnyDjVYM6GmEDTw;@stevenknb3439;Thanks for doing this video I was having all kind of bad though.;2024-03-25T16:38:29Z;0;
UC2jE9R8yd5g7soTbsr4Q_fA;@SreeRamakrishnaNagulakonda;Thanks;2024-03-25T13:05:38Z;0;
UCWv7vMbMWH4-V0ZXdmDpPBA;@programmingwithmosh;Thanks for the support ❤;2024-03-25T15:52:14Z;0;UC2jE9R8yd5g7soTbsr4Q_fA
UCHvkpX67nTncrfJgCFqHYFQ;@thughes84;"Y&#39;all need to stop feeling so protected in your industry that&#39;s crumbling. If you choose not to see that, don&#39;t cry or act surprised you chose to watch it";2024-03-25T11:58:44Z;0;
UCHIbS1WFhLWYlNxvEbMIuQQ;@pablovillalbaalcaide3707;@@programmingwithmosh amazing thanks! I am in a real dilemma;2024-03-25T17:04:42Z;0;UCHIbS1WFhLWYlNxvEbMIuQQ
UCo3pOf744DReAawL0Nh3u5g;@dukedirtywork620;"I&#39;m sorry but you&#39;re in the denial stage";2024-03-25T09:29:49Z;0;
UCWH-fN7hZcrQtB3sRsB36Mw;@valikonen;Mosh, make a tutorial with SpringBoot!;2024-03-25T07:04:43Z;0;
UC46JHsps88uNttNOrp1SAbw;@peterabouabsi8427;AI will never replace human ever. Maybe they can do cool things and provides help but they will never have the human instincts and build strong large things. Dont br deceived that ai will replace developers. This is called panic for no reason and stupid thoughts.;2024-03-25T04:50:17Z;0;
UCloKRhleXPZpyqcuh_enAAA;@11junkyard;"AI won&#39;t replace roles completely but significantly reduce need for a big workforce hence making the job market rat race an even bigger struggle than it already is.";2024-03-25T05:47:33Z;0;UC46JHsps88uNttNOrp1SAbw
UCMnmOt9cKcdeHWfl3Lc9Ukw;@iveronflated;the more productivity we get the more problems would happen.;2024-03-25T01:57:18Z;0;
UCZMSgiVxc-JMNP_NBfuD4xQ;@Financial_Revolution;"That&#39;s the nature of technology within a capitalist system wherin the indvidual needs, wants and choices determine what problems should be solved and thus produce value to the customer. Not understanding that economic part leads to uneduacted claims about how bare tools could obsolete human labour because the indvidual lacks one, the understanding of techonlogical development history and two, economics in the correct sense. Very good material in 8 minutes.";2024-03-25T01:10:38Z;0;
UC5AJ-wpMO_BMT_e66Llz7BQ;@MariahYanez;Aye yi yi...;2024-03-25T00:53:12Z;0;
UCKwYdt1X_7RWwe2b4XiM0rA;@thegame9305808;There is a classical paradox associated with AI, if nobody will know how to program or only a few will, the. How can you ensure that in a mission critical situation where the AI fails or go rogue, you will have enough people to repair or rebuild what has been lost, if you leave that task to humanoids who mostly will be connected to AI themselves, then possibly they will fail as well. And AI fails, believe me, when it does, it brings uncontrollable havoc that leaves nothing behind.;2024-03-24T21:44:04Z;0;
UCSqGp2fyLVDzDSP_IdRpPbw;@fn132788;A fool with a tool (AI) is still a fool. Where are all those fully autonomous self driving cars again, but hey its probably good enough to replace highly trained software engineers. AI tools allow software engineers to be more productive, but that does not make them obsolete. And based on my observations, project managers (product owners) and sales people will always find ways to fill the feature list (product backlog) with ever more stuff. I have yet to work on a project that is considered feature complete at the end of its life time.;2024-03-24T20:02:15Z;0;
UC-8byV0o4tlkJ0lLvS-DVWQ;@amirfahd197;this is very useful vids. Facts, all this AI as of now is more as a tool for us developer than replacing developers.;2024-03-24T17:25:55Z;0;
UCqKKZlZIlPRr065xbx_bv7Q;@akanniisrael6730;Thanks;2024-03-24T13:23:06Z;0;
UCDVIVKQtJHUBzUwlt81cMXg;@npc_the_main;"As of now, a Program can just be as good as it&#39;s engineer/coder. When the &quot;Mother&quot; or &quot;Father&quot; lacks abstract logical skills, the code will fail, resoluting in &quot;flat&quot; and boring results that might not even work. So AI will help getting a basis construct faster, but refining it with your own will still need human interaction (not to mention that you still should understand how to code)";2024-03-24T09:46:57Z;0;
UCCV2hflrhJzCDE5BFgQfL7Q;@denislavdochev3783;It can be a pen and simultaneously it can be a sword.<br>Do people kill people or guns kill people?<br>People kill people... With guns.;2024-03-24T07:57:36Z;0;
