id;name;text;time;likes;reply
UCsucpW05uxQuWJgozRmY4gw;@sixstanger00;"AI has been coming after your job since a caveman picked up a stick to use as a tool. The goal of all technological innovation has always been to do <i>more work</i> with <i>less human input.</i> 100% automation of all jobs is the terminal end of that endeavor, so people can&#39;t really moan about AI &quot;taking their jobs&quot; -- thousands of jobs have been sacrificed in the past so you can live your life the way you do today. Telegraph operators for example, were all out of work the day Alexander Bell invented the telephone. Telephone operators were all out of work the day dial phones were developed. <br><br>Humans have never <i>wanted</i> to work; they only do it because they HAVE TO, which is why they&#39;ve spent thousands of years developing tools to make work easier, faster, etc.";2024-03-12T02:41:22Z;23;UCFMGElIY5Lyu8qoyNgAMGeQ
UCJ5zfpToEKQw13SB9xIT4wA;@Smiley_101;I actually likes his personalities. I think he pretty laid back for a billionaire and relatable to a lot out there .;2024-03-17T02:23:03Z;21;
UCd-bOw449_5XzDqszv9JbIw;@atomparish;"Don&#39;t get your AI news from Mark Cuban. AI is a joke and can&#39;t do half the crap these people claim it can do. Maybe in 20 years.";2024-03-08T21:57:32Z;19;
UCDRpTKIyFc_kEzZCwc75t6g;@Enidehalas;Lol, like anyone could stop it;2024-03-14T20:09:55Z;18;UCabEHrX62vmqcdopyPM4tuA
UCZVzWKIseHBDR75UH45xx6g;@vectoralphaAI;The USA would have had UBI for years now if they had voted for Andrew Yang back in 2020;2024-03-14T12:50:11Z;17;UCZfyR9uSm94_pJpbyXeuk5Q
UCabEHrX62vmqcdopyPM4tuA;@chris-ryan;It begs the question sbould the work in AI be allowed to continue while these questions go unanswered?;2024-03-14T17:21:00Z;15;
UCUNi4Mbs0yZWzO-lwjwx9bw;@Scientist287;Sounds like folks from Industrial Revolution are back at it;2024-03-12T20:49:20Z;15;
UC81cFUxuM7RqM490VEOisbQ;@DatingForRealYoutubeChannel;Should you really trust a billionaire that is out of touch with what real work looks like?;2024-03-09T14:27:19Z;14;
UC03Z8ZmTZcPJd_k_vDtRC3A;@ZachScape_;I feel bad for you. Please get your head out of the sand. Moores Law, exponential growth. Its progressing really really fast.;2024-03-09T06:59:12Z;14;UCd-bOw449_5XzDqszv9JbIw
UC-4Rck7aGbLWY0W2ZM9XkKQ;@queeniekiki;This is a interview that 7 years ago, this is crazy;2024-03-15T01:02:45Z;13;
UCzevwQuhNMlV3PVzjK9wI-g;@jooky87;People need to own some of those stocks to get dividends from the robots doing that work;2024-03-09T00:50:55Z;13;
UCLhG9vOgZw9Papja-9qgxEQ;@KaracterOfficial;The government will have to give the people some sort of Universal Basic Income (UBI) so we can continue to be consumers;2024-03-18T11:01:26Z;12;UCO71963CwkoR7Mhu2PWN-lw
UCoWUdWkxxrkRuzVgrRs0HoQ;@jarrettthomas4865;You act like they need money. They have already bought everything they need with the money. The money is useless now;2024-03-18T13:27:55Z;12;UCO71963CwkoR7Mhu2PWN-lw
UCQGWAaGKzBoqbQq7D7vU7kQ;@geekwithabs;"Yeah, but do you really need other team mates? One or two people can do the work of the rest of the team. So AI isn&#39;t replacing them, you using AI will replace them. Software field is going to have millions of layoffs around the world in the next few years.";2024-03-15T04:45:00Z;12;UCMDAIUclg-YtBHV4EgBWuZA
UCvhRyjUS3s2mdOrloHwWsMA;@jaronloar1762;And then no one can afford your tacos anymore;2024-03-14T12:42:31Z;12;UCnZWL7tRMOw6Xpho8kDI7Cw
UCfsSrobvrLBK5JsVr1aKvQA;@joshuathomasbrooks9450;I find it hard to believe there will be a lack of demand for software devs.. these will grow infinitely IMO from big data to systems integration to pure coding, security and testing code;2024-03-15T15:24:50Z;11;
UCpNVTJQbJxx-8ZT8gBNHDkA;@ps3guy22;real.;2024-03-17T02:20:56Z;11;UC_FQukqvdpms5Kr0QH7mR2A
UCv99XjV_gIa9FpJqyT-BLBg;@Zoltan1251;What in gods name did you do? Im working in corporate finance and AI cannot do one thing correctly and never will.... because accouting is based on intentions, laws, standards and judgements, not on stable set of rules. You must have just been doing some really simple tasks.;2024-03-17T00:56:00Z;11;UCGJqe-o1y3JglVtSoupmjmQ
UCes_jas38imlk3swgxVaxMg;@7782estesm;Well this interview took place 7 years ago so if nothing else, Cuban has wildly overstated the speed of all this change.;2024-03-20T04:24:20Z;10;
UCY3Cl3P0SzYm09IAWi--jqA;@maxalli.botanico;Language majors? But current chatgpt and google translate can do that, you can even translate videos already :/;2024-03-13T05:02:34Z;10;
UCkcJMa01z0_GDtN_Ph3UTmQ;@MrGriff305;"It&#39;ll happen, but it&#39;ll take longer than expected. For example, where&#39;s my autonomous vehicle that was supposed to be commonplace three years ago?";2024-03-16T13:12:23Z;9;
UCo2Enf9dkHceccToYQ4yQcQ;@longestvideoever;Instead of ubi what about free housing like finland does.;2024-03-14T12:25:30Z;9;UCZfyR9uSm94_pJpbyXeuk5Q
UCMvDpWiBXks47O0Yd7ED4Ig;@StockPursuit;"He&#39;s talking about 3 years from now after OpenAI, Anthropic or Meta start selling AGI LLMs. Basically an average employee replacement. Listen to Sam Altman on his goals. He thinks AGI will replace most corporate jobs.";2024-03-09T09:52:48Z;9;UCjhfUDqem1h-8F6Y1QPnlQQ
UCKL3lf3Jvb1-XyLTC8dqJsw;@user-qm5eg3fg8c;naa we know its coming. maybe not in 5 years but 5-15 looks quite likely.;2024-03-17T19:14:58Z;8;UC_FQukqvdpms5Kr0QH7mR2A
UCobv5IU4Th_9jexGutcUujw;@Gunrun808;"That&#39;s what I&#39;m counting on<br><br>Edit: finance and software engineering were his suggestions? This person does not know where the market is going. Mark is on point.";2024-03-12T00:00:12Z;8;
UCvJBtRhgQ9sUh5n-5jLI_Sg;@Yinyang1277;Fortunately, for people simply put when it comes to entertainment we will always prefer humans (it also fascinates us to see what our talent and capabilities are with hard physical work, especially the Olympics), but even if ai generated basketball took over tomorrow... ok.. he still owns an entire stadium worth hundreds of millions if not more. He has heavily diversified his assets and businesses. He will not sweat a drop lol at this point he is just living life to build the biggest legacy possible for his family, which sadly most Americans fail to do. The ones that do focus on legacies will be the ones that thrive as assets will be kind. Corps are buying every bit of commercial real estate property possible to then lease them or sell for astronomical prices for elites only. Corps like Blackrock are buying every bit of real estate to force rent. House owners are being greedier than ever before so you can either succeed and understand how to adapt or you fall behind. People like Mark succeeded lol he is going to be A ok;2024-03-19T18:09:56Z;7;UCIQ8wBZgSBB2F21xlfpCmtA
UCjdLHnVVxMtT2ZLRWryT1Zg;@S5000Krad;"Since I don&#39;t have a job, robots can&#39;t really take it from me.<br><br>Today I saw a robot cleaner in a grocery store. And I live in a 3rd world country. So it is pretty much already here.";2024-03-13T21:52:23Z;7;
UCuTg3_hSmLN1328x5luFavQ;@stevegwizzle3560;"Ai ain&#39;t taking my job. I got a hands on/ technical job that requires travel...not happening";2024-03-13T12:07:27Z;7;
UCeOR7Xw2fJKA311M6Tr31Jw;@ryandelatte3294;Move to Texas or Louisiana and go to trade school. Look at becoming an electrician or Instrumentation Tech, Im a coatings Quality Control tech and i believe this is the best position for me once all the office positions like the estimators and HR people are gone. It will take some pretty advanced robotics to replace high dexterity jobs like welders, electricians, painters, scaffold builders, etc;2024-03-16T18:22:15Z;7;UCGJqe-o1y3JglVtSoupmjmQ
UCQcUYGEuxYPlkR0GZ8EiXgA;@seventyfive7597;"The only mistake he made was talking about Liberal Arts majors, because they are now the first to be replaced.  Not surprising as &quot;creativity&quot; is the original combination of life experiences and inspirations, which is naturally best done by an objective machine that was trained on the internet.";2024-03-09T16:54:20Z;7;
UC3Z4EEWbsziOJt_QPJ6brGg;@BradSteeg;"This Bloomberg interview is seven years old. Cuban gave the interview before generative AI (e.g. Chat GPT). Generative AIs are one-to-many not many-to-one or even one-to-one. They are the opposite of what Cuban envisioned seven years ago. It will be impossible for a small number of corporations to chase all the ideas generative AIs will help people create. It&#39;s a Cambrian explosion not an extinction.<br><br>As a quick example, use a text to photo creation service. One text prompt generates four photos; one input creates four unique outputs.";2024-03-15T20:19:13Z;6;
UCqZB2D42zSaCmuz0QGMVvuQ;@Vartazian360;"And just 3 days later: Devin AI software developer proves you 100% wrong. Its only gonna get more and more intelligent as time goes on. Its already free lancing. They have &quot;Hire Devin&quot; as their slogan";2024-03-14T16:36:32Z;6;UC0SbUi4WNPt5dcfneRNEBHw
UC5l_ifv4EdWob1bdFcIUkhw;@kevinandrewrea123;Thank Jesus. UBI will help humanity in an invaluable way.;2024-03-08T19:55:40Z;6;
UC7l6zo7w2jSQdY8_jDTXGpw;@GastonMoulin;"Bitcoin is on its way to breaking records, getting closer to hitting new high prices, showing that it&#39;s gaining more value and could go even higher than we&#39;ve seen before. This could mean great things for people looking to invest, suggesting now might be a good time to get involved before it jumps even higher. It&#39;s an exciting moment that could change the game in general...managed to grow a nest egg of around 2.1Blitcoin to a decent 11.4Biitcoin. At the heart of this evolution is Queridafx , whose deep understanding of both cryptocurrency and traditional trading has been instrumental. Her holistic approach to investment and commitment to staying abreast of market trends make her an invaluable ally in navigating this new era in cryptocurrency investment";2024-03-19T02:38:24Z;5;
UC2ORcx6T7bFBX72aHOvX7Xg;@abhishekpandey5528;ubi may be;2024-03-17T09:39:03Z;5;UCO71963CwkoR7Mhu2PWN-lw
UCUICQeEBy3iiv-XcDPYJ5Pg;@Soooooooooooonicable;I think one job that will be in high demand in the coming decades is robot maintenance.;2024-03-16T18:30:03Z;5;
UC4cRYLaPTj2BXF32qoUT5Fw;@etcetc3800;That would require new laws and raising taxes on the mega corps. They need to monitor company sales and profits as well as payroll and AI usage and if they see lots of layoffs and revenue rising then start increasing taxes;2024-03-15T01:22:31Z;5;UCZfyR9uSm94_pJpbyXeuk5Q
UCwmDJZVq27_s3befsOT-uVg;@sd5919;"Yeah, people are going to be running away from the downsizing. Everyone discusses this as if the replacement of labor is a binary when it&#39;s a process. Labor will slowly get squeezed sector by sector.";2024-03-16T14:32:37Z;5;UCGJqe-o1y3JglVtSoupmjmQ
UCedrFKmI6YQg0sqIWGylLxw;@nursegilbey;"I don&#39;t think he&#39;s completely on point but he definitely knows what he&#39;s talking about he&#39;s probably predicting that his own workforce is going to be disappearing because he won&#39;t need them.";2024-03-13T12:38:20Z;5;UC81cFUxuM7RqM490VEOisbQ
UCKoVZK2VkY_3zZBNl_-gFQg;@dilpickles5928;"Except in this instance Mr. Cuban isn&#39;t wrong. The future is now and it&#39;s already too late.";2024-03-10T06:21:10Z;5;UCd-bOw449_5XzDqszv9JbIw
UCoaCMjZI8SiIbo_P2kvn5uQ;@cameronsmithers368;Take yer jerbs!;2024-03-13T22:43:48Z;5;UCFMGElIY5Lyu8qoyNgAMGeQ
UCbnJb_W2B2tcKl9IG0A_HRQ;@greyman6662;Ubi is gonna happen in the next 15 or 30 years;2024-03-09T11:33:03Z;5;UCK82mZkiiCYbLHhF-QarTOQ
UCXjYHxxrvX-BvYj8QUvC8XA;@daczito;In a dream scenario, in the pretty distant future, perhaps. But as of now, who do you think is gonna own all the AI ??;2024-03-13T11:58:33Z;5;UCxm4vXz5ayazFY9XMQYkcdQ
UCSr2n-WkcRE-KJrhXpbk01Q;@pavello9231;"If AI becomes advanced enough for me to say to it, &quot;Create an application for me like Amazon, Netflix or Facebook with the entire project infrastructure, architecture, expandable and scalable, then deploy it in the cloud, maintain near-continuous availability, and develop it according to my constantly and fast changing requirements without introducing any bugs, then we won&#39;t need programmers or IT specialists anymore. However, at that point, we probably won&#39;t need anyone other than physical workers either.";2024-03-21T14:53:42Z;4;
UC5ZVMTBj3JYl3oOjka1v47A;@ThePOLYLIKE;Take my fuckin barista job pls;2024-03-16T23:07:57Z;4;
UCETydiYY8jhdQE0bg0V5-hg;@tamalchakraborty5346;Introduce AI tax. Introduce AI tax. Introduce AI tax.;2024-03-16T21:34:59Z;4;
UC_iyIsHlLjhHHoFo-3edLMA;@gbw28;Yep, trade school beckons not college.;2024-03-21T01:24:57Z;4;UCoJXIFV3qymvdyrlPz3smWw
UCChKwTcCr0wFpLfy6UYsLFw;@artvsmachine3703;Foreign language majors are toast. There will be instantaneous translations to any language, and a choice of hundreds of voices, and altered to be more polite or casual etc...;2024-03-15T10:24:41Z;4;
UCzQXhvdANLER7E--PAaeEqg;@diegoaespitia;"LOL this fucking interviewer &quot;you gotta go back for education to learn.... whatever it takes&quot; guy, a robot can do those things 10000 times better than  a college student";2024-03-14T20:29:18Z;4;
UCoNhleacDtlbF6ivWnw4T9g;@christopherjones1915;Capitalism is on its way out. Time for society to come up with post labor economics. I believe there will be a period of dystopia as we figure this out. Then a beautiful future.;2024-03-13T19:38:15Z;4;
UC0XgqUOkOvhBhqUt4p4E0Uw;@davidhudson4230;Nobody will be able to afford to go out with no jobs.  EVERYBODY WILL BE SCREWED;2024-03-14T18:50:16Z;4;UCnZWL7tRMOw6Xpho8kDI7Cw
UCFrgdqnuTnhnu_llgF6AtcQ;@CompetitionSportsNetwork;"Blah,  Blah, Blah, Gemini can&#39;t even work right and it went woke, Sorry, but A.I is not taking over anything anytime soon. Mark just loves to make predictions that he has no clue about.";2024-03-13T16:21:08Z;4;
UCjWmn076zSfOXlcoIiztULQ;@sooraj1104;And one solar flare will bring world back to stone age.;2024-03-13T06:07:10Z;4;
UC1Tyv4oKjcJQVrjvAr6uWZg;@dontbanmebrodontbanme5403;"As a programmer less than a decade away from retirement, I&#39;ve long drawn the conclusion that if I were starting today, I&#39;d be screwed. I don&#39;t know what to tell young kids today in terms of where to focus. There are very, VERY few jobs that can&#39;t be disrupted by AI.<br><br>* pilot - 90% of a flight is already automated and the only reason why planes aren&#39;t 100% flown by computer is because pilot unions fought to make sure that didn&#39;t happen, for obvious reasons<br><br>* doctor - computers already pick up things in MRI images that doctors miss. Robots already perform man surgeries. Heck, if you&#39;re a pharmacist, you&#39;re just dispensing drugs. That can so easily be replaced by a drug dispensing ATM machine<br><br>* even jobs like teacher can be replaced. Imagine one teacher broadcasting a math lesson and students log in to watch it. Better still, the teacher records the lessons and students can replay them whenever they want. Better still, get AI to record the lesson, eliminating all teachers<br><br>* truck drivers/taxis - it&#39;s only a matter of time<br><br>As of now, the only jobs that can&#39;t be replaced (yet) are plumbers and electricians. You need a physical person there to do the work, so if there&#39;s any job I don&#39;t see being replaced anytime soon, it&#39;s those two jobs. But I&#39;d tell anyway to save, save, SAVE your money, because the day will come that your only form of income will be the interest from your savings. It&#39;s too hard to figure out what skills you should learn to keep your head above water.";2024-03-29T13:54:44Z;3;
UCmv2oPIZorkOIB0H_9LFXRQ;@jamesyear9860;"Why is it that the only perspective we&#39;re getting on this issue is from only the people that will benefit from it?";2024-03-18T06:04:31Z;3;
UCHWfa2jFBcKm84hLIPpLjwg;@dasaavawarsuploads1143;They need workers. But they will pay them less.;2024-03-19T04:25:21Z;3;UCO71963CwkoR7Mhu2PWN-lw
UCdsg4EqM7hZWQwip9O2gx1g;@BoiledKoolaid;Automation replaces labor. Not consumption. As long as human beings drive demand, they will not be replaceable in the economy. Only redefined within it.;2024-03-16T16:42:38Z;3;
UCepsN-O4btK9XG8nSKGIciA;@RufusBurns;"Really wild times we are living in!  We humans still struggle to grasp the concept of exponential growth in a tangible way.  It literally could go from &quot;waiting for the current technology not to suck&quot; to it being &quot;smarter than you will ever be&quot; within 1 or 2  system updates lol. I don&#39;t blame people for having a hard time facing that type of existential  dilemma.  It  really is a lot to deal with cognitively.";2024-03-16T01:14:29Z;3;
UCYfPJ2drrNfDzB45UzfoMsQ;@EddieThe;Just wait.;2024-03-15T13:50:03Z;3;UCkuJdZhO7N6ZMJPW-CWeX2g
UCEFK5FP_ZyGO2UpTRYl7Gsw;@johndank2209;thats what you think, until someone from higher up does the math.;2024-03-16T02:49:32Z;3;UCkuJdZhO7N6ZMJPW-CWeX2g
UCfzVacv9t_4t_Wcslt7jS7Q;@CausallyExplained;not for long, robots will be building robots and you would never be able to match the cost.;2024-03-16T10:26:35Z;3;UCkuJdZhO7N6ZMJPW-CWeX2g
UCN86jMkhebNBm9UoI_yoTnA;@Ausnapify;I hope it takes my job i hate data entry;2024-03-13T10:27:45Z;3;
UCdwxCgoq8JhN5hLqJPMaQFQ;@luisgrod0;"A.I. is a tool for all humans to be more<br>productive, generative &amp; influential.";2024-03-12T21:11:43Z;3;
UCzUF_iKixBYdAYAtU-LVOuw;@T_Dot94;Modern monetary theory is one of the best ways to push forward the cause of ubi;2024-03-11T02:09:06Z;3;
UC0va-M5osCUIysW958j-vRw;@jimbojimbo6873;I really hope this becomes a reality;2024-03-09T14:47:38Z;3;
UC3EcerKe7dJgTlyQIq1wFeQ;@Ryhamz;120+ IQ programmers retraining into liberal arts will be taking over, not current history major grads, if any of this even happens.<br>A lot of people doing software engineering right now could do many many other things. their focus is just on tech at this moment in time.;2024-03-13T23:26:48Z;3;UCjhfUDqem1h-8F6Y1QPnlQQ
UCk_UtbzKULrjF-vZBlvbAhA;@paulholsters7932;in the mean time on the streets....;2024-03-11T21:43:24Z;3;UCdwmjCADfa6jBoDVGw9eLBw
UCAT9FrpdVj21av8LWNAsmDA;@danielbeaird6264;"CEO&#39;S are about to be out of a job, that&#39;s probably the simplest job to replace with AI, but the skilled tradesmen is much more difficult, not only do you need the AI but you also need the robotics. When you can replace the guy lying in a ditch with a ft of mud and water welding out a pipeline with just inches of space to move around in then it might be capable of replacing skilled trades but then again just one of these machines and the AI to go with it would be insanely expensive probably multi billions of dollars... but chat gpt can replace a ceo now for a few bucks";2024-03-22T17:44:25Z;2;
UCEEij0TWriFHRYyo0uY2MZQ;@chetsenior7253;And capitalism will finally implode. Hilarious.;2024-03-21T20:10:46Z;2;
UCJgIMOjGp7puHlWsFOEborA;@tammied1858;"Everyone is entitled to their Opinion. Time will tell. There are other jobs being created to help fill the gaps in AI. I&#39;ll be impressed when AI can spit out a cure a disease.";2024-03-21T03:23:18Z;2;
UCpZYifgdvrmgm3bLSogRLaA;@arefmoin814;"&#39;Automation of Automation&#39; - how will you debug when the automated automation delivers hallucinations?";2024-03-19T17:20:55Z;2;
UCw1aWr9jmQNQaRTgrZzH7vQ;@dertuman;"What makes you think robots can&#39;t be maintained by robots?";2024-03-18T15:19:21Z;2;UCUICQeEBy3iiv-XcDPYJ5Pg
UCbONIBXq1bO0sgtCS8H9PKw;@mr_smilegaming8842;Andrew Yang has been saying this for a long time! Now the idea of universal basic income can become a serious discussion when millionssssss of people do not have work.;2024-03-16T08:01:54Z;2;
UCX7g7Mr3PXZct3hjCNI8NNA;@ericsanjuan4901;Tax robot work at 98% revenue;2024-03-15T01:59:31Z;2;
UCdaR3ovy6BnoNiEtWILWp7w;@chrischris9157;Proves that he was wrong saying in 5-10 years all these layoffs would happen;2024-03-15T14:15:55Z;2;UC-4Rck7aGbLWY0W2ZM9XkKQ
UCPXyBATCYDUDA5RPEIAq5Og;@corpingtons;Yea;2024-03-15T02:30:11Z;2;UCMDAIUclg-YtBHV4EgBWuZA
UCd4RcaS23-fwJmlw9A4T7ng;@OperculumAudio;Creaky Chair;2024-03-14T04:52:42Z;2;
UCgOXLoP0CR39F0Zv4ApzmCA;@GeorgeFitness-yo8bl;Mark shut UP  and go away. NVDA allowed me to retire early! Long NVDA!;2024-03-13T19:08:34Z;2;
UCTF9mupNoNyTzwUcl4KBvBQ;@peterbedford2610;"AI , the first wave, will be very deflationary. Huge debtors won&#39;t like this.....";2024-03-13T16:46:57Z;2;
UCI9FP9dSzlrjdjwiZQ49VSA;@shivasuresh5957;"Cuban is right about many things in this piece but I don&#39;t agree with the part about the English and Liberal Arts major coming back into vogue.";2024-03-13T13:03:22Z;2;
UCrteujRBkBSzUwdivDwcE1w;@kingmo565;"That interviewer is a perfect example of someone replaceable RIGHT NOW! Doesn&#39;t even think for himself or use logic, just regurgitates canned questions and manners of speech to make himself sound like a good interviewer. &quot;Don&#39;t say umm and ahs... just say nonsense that sounds like you&#39;re saying something intelligent&quot;. AI can replace this fool right now.";2024-03-12T20:26:11Z;2;
UCssM1AaRNM31sQN4pw0dhgQ;@JorgeMartinez-ez1jl;"Exactly! They better figure it out or it&#39;s 1789 France";2024-03-13T18:59:01Z;2;UC_GYiKR-ks25qfWHpyqLU3w
UCW9wwtJBlaQF1GXS00MhLWg;@godblessCL;He is wrong about software. It is not that easy;2024-03-11T02:02:46Z;2;
UCZlgmMqvLlARhhBag7gMCWQ;@socialtraffichq5067;"You&#39;ve already been fired";2024-03-12T02:55:08Z;2;UCW9wwtJBlaQF1GXS00MhLWg
UC3HRRUOQY-idoMunkyMuD2w;@NandiOweka;Is that what Yang was saying?;2024-03-11T15:43:50Z;2;UCzevwQuhNMlV3PVzjK9wI-g
UCzTnFNlfTNAyttOvW7ys6Yw;@kubanaid5960;"As a software engineer myself   i see the largest amount of layoffs in the  IT  industry. So Cuban isn&#39;t far from the truth.";2024-03-12T01:45:31Z;2;UCd-bOw449_5XzDqszv9JbIw
UC6LEaxFxFZ836UoDKwKpKEA;@martymcfly6411;"I wish you all would stop saying &quot;basic income and start replacing it with &quot;universal high income&quot; whenever you get excited over &quot;basic income&quot; it makes you look so weak. Have a back bone people.";2024-04-06T18:36:23Z;1;
UCZK6FzetpdVNdijPcl1_RkQ;@joen8529;We should be allowed to vote on this Ai bs, not forced to all live with the whims of the few nuts.;2024-04-05T01:54:58Z;1;
UCfINICrp4h30l8ce2JH2ZLg;@Wh0NeedsFr1ends;If 5 million people have their jobs disrupted.....what are we going to do with them?<br><br>Put them on Universal Basic Income equating to roughly the same level of support as welfare, then tell them they can earn additional income by becoming content creators on social media platforms, payable by subscribership/engagement metrics and by marketing services and products on behalf of commercial interests.;2024-03-28T21:54:34Z;1;
UCMqrt-55uLWbVIfFX7p43ew;@Seanpfree;The wealthy elites are not ready for the coming unrest. 90% of wealth creation is happening with the top 2%.;2024-03-27T01:13:48Z;1;
